0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,seed,complex_param,EPH,corr
3.0,1,2,1,1,2,3.0,2,2,2,0,2.0,2,3.0,2,2,3.0,0,2,1,2,2,3,2,3.0,0,1,3.0,2.0,2.0,2,2,2,3.0,2,2,2,0,3.0,2,2,2,1,0.0,0,2,1,1,2,1,2,0,2,2,2,2.0,2,2.0,2,0,3.0,0.0,2,2.0,2,2,2.0,3.0,2,3.0,0.0,,3.0,3.0,2,67,7,1.3487698986975398,-0.4830771228659416
3.0,2,2,0,2,0,3.0,2,2,1,2,3.0,1,0.0,2,2,,2,2,2,2,3,3,2,3.0,2,1,3.0,3.0,3.0,2,2,2,0.0,2,3,2,2,0.0,2,2,2,0,3.0,3,2,2,2,2,1,2,2,2,2,2,0.0,1,3.0,2,2,1.0,3.0,2,3.0,2,1,3.0,0.0,2,2.0,0.0,,0.0,3.0,2,68,7,1.4009146341463414,-0.3271313379591024
2.0,0,1,1,1,2,2.0,1,1,2,0,2.0,1,,1,0,,2,2,1,2,2,2,2,,2,1,2.0,,2.0,2,2,0,1.0,2,2,0,2,,1,2,0,1,2.0,2,2,1,1,2,1,2,0,2,1,2,2.0,2,2.0,2,0,,,2,0.0,2,1,2.0,2.0,2,2.0,,,0.0,,2,69,7,1.2340153452685423,-0.429890468185825
2.0,1,0,0,1,1,2.0,0,1,0,1,2.0,1,2.0,1,2,,2,1,1,2,2,0,1,,1,1,2.0,,2.0,0,2,1,2.0,2,1,2,1,2.0,1,2,1,1,2.0,2,1,0,1,2,0,1,2,2,2,1,2.0,1,2.0,2,2,2.0,2.0,1,2.0,0,1,2.0,2.0,2,2.0,2.0,,2.0,2.0,0,70,7,1.2264397905759161,-0.7085634801679703
2.0,1,1,1,0,2,,1,2,1,2,2.0,1,,2,2,,2,2,1,1,2,2,1,,2,0,2.0,,0.0,2,2,2,2.0,0,2,2,1,,1,1,0,1,,2,1,1,2,2,1,2,2,2,2,2,2.0,0,2.0,2,2,1.0,0.0,0,2.0,0,1,2.0,2.0,0,2.0,2.0,,,2.0,2,71,7,1.2565104166666667,-0.42262729714063824
,1,2,1,0,2,2.0,2,2,2,1,2.0,1,,0,2,0.0,2,2,1,0,2,0,2,,2,1,,,2.0,2,2,2,2.0,2,2,0,2,0.0,1,2,2,1,0.0,2,1,2,1,2,1,2,0,2,1,1,2.0,2,,2,2,2.0,,2,2.0,2,0,,2.0,2,2.0,,,,,2,72,7,1.284,-0.2732577855837279
0.0,1,0,2,1,2,,2,1,2,2,2.0,1,,0,2,,2,2,1,2,1,2,1,0.0,2,2,2.0,,,2,0,2,2.0,1,2,2,0,,2,2,1,2,,2,2,1,2,2,2,1,2,2,2,0,2.0,2,1.0,0,2,2.0,0.0,2,2.0,2,2,2.0,,2,,,,,0.0,2,73,7,1.3112781954887218,-0.02740715962801043
3.0,2,2,1,1,2,3.0,2,0,1,2,2.0,1,3.0,2,2,,2,0,1,2,2,3,2,3.0,2,0,2.0,3.0,3.0,2,2,2,2.0,2,2,2,1,3.0,2,2,0,1,3.0,2,2,1,2,0,1,2,2,2,2,2,1.0,2,0.0,2,2,2.0,3.0,2,2.0,2,0,3.0,0.0,2,2.0,3.0,0.0,0.0,3.0,1,74,7,1.341394025604552,-0.4810526653442118
2.0,1,0,1,1,2,,0,2,2,2,2.0,1,0.0,1,2,,2,2,2,2,2,0,2,,2,1,,,2.0,2,0,2,2.0,2,2,2,2,,1,0,1,2,,2,2,1,1,1,2,1,2,2,2,0,2.0,0,2.0,2,2,0.0,,2,1.0,2,1,2.0,2.0,2,0.0,,,,,1,75,7,1.2952380952380953,-0.23157982516674386
3.0,2,2,1,2,2,2.0,2,2,1,2,3.0,1,3.0,1,2,,2,0,2,2,2,2,2,3.0,2,1,3.0,3.0,3.0,2,0,0,2.0,2,2,0,2,3.0,2,2,2,1,3.0,0,2,0,2,2,1,2,2,2,2,2,1.0,2,3.0,2,2,0.0,2.0,0,2.0,2,1,3.0,2.0,2,0.0,3.0,,0.0,3.0,2,76,7,1.367624810892587,-0.45380743118998296
2.0,1,1,1,1,2,2.0,2,0,1,2,2.0,1,0.0,1,2,,2,2,1,2,2,2,0,,2,1,2.0,,2.0,0,2,1,2.0,2,2,2,2,,1,1,1,2,,2,0,2,1,0,1,0,2,2,2,2,2.0,2,2.0,2,2,,,2,2.0,2,2,0.0,2.0,0,2.0,2.0,,,0.0,2,77,7,1.2413793103448276,-0.34700656599985485
2.0,0,1,1,1,0,2.0,0,1,2,0,0.0,2,,1,2,0.0,2,1,1,2,2,2,2,,1,1,2.0,,2.0,2,0,2,2.0,2,2,2,1,,1,1,1,1,,2,2,2,1,2,1,0,2,2,2,1,2.0,2,2.0,2,0,,,1,2.0,2,0,2.0,2.0,2,2.0,,,,2.0,2,78,7,1.25706940874036,-0.46441294200643274
2.0,1,2,1,0,2,2.0,1,1,2,1,2.0,1,1.0,0,2,,2,0,1,2,2,2,2,0.0,0,2,2.0,,2.0,2,2,1,0.0,2,2,2,2,,2,2,2,0,,2,1,1,2,2,1,2,2,2,2,0,2.0,2,2.0,2,2,,,2,2.0,2,1,1.0,2.0,2,2.0,0.0,0.0,,,2,79,7,1.3233695652173914,-0.27650188600218145
,1,0,1,1,2,0.0,2,2,2,1,2.0,1,0.0,2,2,,2,2,1,2,2,0,2,,2,0,,1.0,2.0,2,2,2,2.0,2,2,0,2,,2,0,1,2,,2,1,2,1,2,0,1,2,0,1,1,2.0,2,2.0,2,2,,,2,2.0,2,1,2.0,2.0,2,,,0.0,,,2,80,7,1.2924528301886793,-0.19361177105811486
2.0,1,1,1,1,2,2.0,0,0,2,1,2.0,1,,1,2,,0,2,1,2,0,2,2,,2,0,2.0,,2.0,2,2,0,2.0,2,2,2,2,,1,2,1,1,,2,1,1,1,2,1,1,2,2,2,0,2.0,2,2.0,2,2,,0.0,2,2.0,2,2,0.0,2.0,2,0.0,,,,,2,81,7,1.2760814249363868,-0.4325995500718105
3.0,2,0,2,1,2,2.0,2,2,2,2,3.0,1,0.0,2,3,,2,3,2,3,2,3,0,3.0,1,1,3.0,3.0,3.0,2,2,2,3.0,2,0,2,2,0.0,2,0,1,2,3.0,0,2,2,1,2,1,2,2,2,2,2,0.0,2,3.0,2,0,3.0,0.0,2,3.0,2,2,2.0,3.0,3,3.0,3.0,,3.0,3.0,2,82,7,1.3741209563994374,-0.45720710897555855
2.0,1,1,1,1,2,2.0,2,1,1,2,2.0,1,2.0,1,2,,2,2,0,2,2,2,2,,2,1,2.0,,2.0,1,0,2,0.0,2,2,2,1,2.0,2,2,1,1,,0,1,0,0,0,1,1,2,2,2,2,2.0,0,2.0,2,2,2.0,,0,2.0,2,1,2.0,2.0,0,2.0,1.0,,,,2,83,7,1.263157894736842,-0.5132169020821833
2.0,1,2,1,0,2,2.0,1,0,0,2,0.0,1,,2,2,,2,2,1,2,2,2,1,,0,1,2.0,2.0,2.0,1,2,2,2.0,2,0,2,1,0.0,0,0,1,1,,2,2,1,1,2,1,2,2,2,1,2,2.0,2,2.0,2,2,0.0,,1,2.0,2,1,2.0,2.0,2,2.0,2.0,2.0,,2.0,2,84,7,1.2676240208877285,-0.5259027212972653
1.0,1,2,1,0,0,,2,1,1,0,2.0,1,,2,2,,2,0,1,0,2,2,2,,2,1,2.0,2.0,2.0,2,2,1,2.0,2,2,2,1,,1,2,2,1,,2,1,2,2,2,1,2,2,2,2,2,2.0,0,0.0,2,2,2.0,2.0,2,0.0,0,1,2.0,0.0,2,2.0,2.0,,2.0,,2,85,7,1.2591036414565826,-0.27662427496215114
2.0,1,1,1,1,1,2.0,1,0,1,1,2.0,1,2.0,1,2,,2,2,1,2,0,2,1,,1,1,2.0,,2.0,1,2,0,2.0,1,2,1,1,2.0,0,2,1,0,2.0,2,1,1,0,0,1,0,2,2,2,0,2.0,1,2.0,2,2,2.0,,2,2.0,2,0,2.0,2.0,2,2.0,2.0,,,1.0,2,86,7,1.2253521126760563,-0.711199557746538
2.0,1,1,0,1,2,2.0,0,2,1,1,2.0,0,2.0,1,2,,2,1,1,2,1,2,2,,1,1,0.0,,0.0,1,2,2,0.0,2,2,1,1,2.0,2,2,2,1,,2,1,2,0,2,0,1,2,0,2,1,2.0,2,2.0,2,2,2.0,,2,2.0,2,1,2.0,2.0,2,2.0,0.0,,,,2,87,7,1.2705882352941176,-0.435871065972654
,1,2,1,1,1,2.0,1,0,0,2,2.0,1,,2,2,,2,1,0,1,2,2,2,,1,1,0.0,,2.0,2,0,2,0.0,2,1,2,0,,2,2,2,1,,2,1,2,2,2,2,2,2,2,2,2,2.0,2,2.0,2,2,2.0,,1,2.0,0,1,2.0,2.0,0,2.0,,0.0,2.0,,2,88,7,1.303244005641749,-0.26307055283245556
2.0,0,2,1,1,2,2.0,2,1,1,2,0.0,1,2.0,0,2,,1,2,1,2,2,2,2,,0,1,2.0,,2.0,2,2,0,2.0,2,2,2,2,2.0,0,1,2,1,,2,1,1,1,0,1,2,2,2,2,2,2.0,1,2.0,2,2,2.0,,2,2.0,2,1,2.0,2.0,0,0.0,0.0,,,2.0,2,89,7,1.2331125827814569,-0.40558713303064126
2.0,1,1,0,1,0,2.0,1,1,1,2,2.0,1,2.0,2,2,,2,2,1,0,0,2,2,,1,1,2.0,,2.0,1,1,2,2.0,2,0,2,1,2.0,1,2,0,0,,2,0,2,1,2,1,1,2,0,2,1,1.0,2,2.0,2,0,2.0,,2,2.0,2,1,2.0,2.0,2,2.0,,,,2.0,2,90,7,1.2356770833333333,-0.55894395456733
3.0,2,2,1,2,0,3.0,2,2,2,2,0.0,2,0.0,2,3,0.0,3,3,1,3,3,3,2,,1,2,3.0,3.0,3.0,2,2,2,0.0,3,3,3,2,0.0,2,3,0,2,3.0,3,2,3,0,3,2,2,3,3,2,2,3.0,0,3.0,3,3,3.0,0.0,3,3.0,3,2,3.0,3.0,3,3.0,3.0,,,3.0,3,91,7,1.4793491864831039,-0.44144853959889907
3.0,1,2,2,1,0,0.0,2,0,1,2,2.0,1,2.0,0,2,,2,2,2,2,2,2,2,0.0,1,1,2.0,3.0,2.0,1,2,0,3.0,2,2,2,0,0.0,2,0,1,1,3.0,0,2,2,1,2,1,2,2,2,2,2,2.0,2,2.0,2,2,3.0,3.0,2,3.0,2,2,2.0,3.0,2,3.0,3.0,,3.0,3.0,2,92,7,1.3297002724795641,-0.4597544006219153
,0,2,1,1,2,0.0,1,2,1,2,2.0,1,,2,2,,2,2,1,0,2,2,2,,0,1,2.0,,2.0,0,2,2,2.0,2,2,2,1,,2,2,2,1,,2,1,2,2,2,1,2,2,2,2,2,2.0,2,2.0,2,0,2.0,,0,2.0,0,1,2.0,2.0,0,2.0,2.0,0.0,,,2,93,7,1.2713068181818181,-0.30486378642218076
2.0,1,1,1,1,0,2.0,1,1,1,2,1.0,0,2.0,1,2,,2,2,1,2,0,2,2,,1,2,0.0,,2.0,0,1,1,2.0,2,2,2,1,2.0,1,2,1,1,,2,2,0,0,2,0,1,2,2,2,1,1.0,2,2.0,2,2,2.0,2.0,2,2.0,2,0,2.0,2.0,2,2.0,1.0,,,0.0,1,94,7,1.2467362924281984,-0.48400992474024546
0.0,1,2,2,1,3,2.0,1,2,0,0,3.0,2,0.0,1,2,3.0,2,2,2,2,1,2,2,0.0,1,2,2.0,0.0,3.0,2,1,2,2.0,1,1,2,2,3.0,2,2,2,2,3.0,0,2,0,2,0,2,2,2,3,2,2,3.0,2,3.0,2,3,3.0,3.0,2,3.0,3,2,3.0,3.0,3,1.0,3.0,,3.0,0.0,2,95,7,1.354978354978355,-0.3040288624369789
0.0,1,1,1,1,2,2.0,1,1,0,2,2.0,1,2.0,2,2,2.0,0,2,1,2,2,2,1,,1,1,2.0,0.0,2.0,2,2,2,2.0,0,2,2,0,2.0,1,0,1,0,,2,0,1,1,2,1,2,2,2,1,2,2.0,2,2.0,2,0,2.0,,2,2.0,2,2,2.0,2.0,2,2.0,,,,2.0,2,96,7,1.2441558441558442,-0.5326057326483052
2.0,2,0,1,1,3,3.0,2,2,0,2,3.0,1,3.0,2,2,,2,2,1,2,2,2,2,3.0,2,1,2.0,3.0,3.0,2,2,2,1.0,0,2,2,1,3.0,2,2,2,1,0.0,2,0,1,2,2,2,1,2,2,2,2,3.0,2,0.0,0,2,0.0,3.0,2,2.0,2,2,3.0,0.0,2,0.0,3.0,,3.0,3.0,2,97,7,1.3313953488372092,-0.43418264130646395
3.0,1,2,2,2,0,3.0,2,1,1,2,3.0,2,3.0,2,2,1.0,2,2,1,2,2,3,2,3.0,1,2,3.0,0.0,0.0,2,2,2,0.0,2,2,2,0,3.0,2,2,1,1,2.0,0,2,2,2,2,0,2,3,2,0,2,2.0,1,0.0,2,2,3.0,3.0,2,3.0,2,2,2.0,3.0,2,3.0,3.0,,3.0,0.0,2,98,7,1.3808823529411764,-0.3788813043866892
2.0,1,2,2,0,2,0.0,2,2,2,0,2.0,1,3.0,0,1,3.0,2,1,2,2,2,2,1,0.0,1,2,2.0,0.0,3.0,1,1,2,2.0,1,2,1,2,2.0,2,2,2,1,3.0,0,2,1,0,2,1,2,0,2,2,2,2.0,2,3.0,3,2,2.0,0.0,2,3.0,2,2,3.0,3.0,3,3.0,3.0,,3.0,3.0,2,99,7,1.3272727272727274,-0.4407230662256435
2.0,1,1,1,1,2,2.0,1,2,1,2,2.0,1,,2,2,,2,2,1,0,2,2,1,2.0,1,0,2.0,,2.0,1,2,0,0.0,2,2,2,1,,1,0,0,1,,2,1,2,2,2,1,0,2,2,2,2,2.0,0,0.0,2,2,2.0,,2,2.0,0,1,1.0,1.0,1,2.0,2.0,,,2.0,2,100,7,1.2340425531914894,-0.45638135419963427
,2,0,1,1,2,0.0,2,2,2,2,2.0,1,0.0,0,2,0.0,2,2,1,2,0,2,2,,1,2,0.0,,2.0,2,1,2,2.0,2,2,2,0,2.0,1,2,2,1,,2,2,2,1,2,1,2,2,2,0,2,2.0,2,,2,2,,,2,1.0,2,0,2.0,2.0,2,,,,,,2,101,7,1.3148148148148149,-0.20587680365831754
2.0,0,1,1,1,2,2.0,1,0,0,1,2.0,1,,2,2,,2,2,1,0,0,2,0,,2,1,2.0,,2.0,2,2,2,0.0,0,2,2,1,,1,2,1,1,,2,1,1,1,2,1,1,2,0,2,2,2.0,2,0.0,2,2,2.0,2.0,1,2.0,1,1,2.0,2.0,2,2.0,2.0,,2.0,2.0,2,102,7,1.2242503259452413,-0.5658088128564581
2.0,1,0,0,1,2,2.0,1,1,1,1,2.0,1,2.0,1,2,,2,0,1,2,2,2,1,,2,1,2.0,,2.0,2,2,0,2.0,0,2,0,2,,1,2,0,1,2.0,2,1,1,1,2,1,0,0,2,1,1,2.0,1,2.0,2,1,2.0,,2,2.0,2,1,2.0,2.0,2,2.0,2.0,,2.0,2.0,0,103,7,1.2114649681528662,-0.6875109258516461
2.0,1,0,1,1,2,2.0,0,2,1,0,2.0,1,2.0,1,2,,2,1,1,2,0,2,2,,2,1,2.0,,2.0,1,2,0,2.0,2,2,2,2,,1,2,2,1,0.0,2,1,0,1,0,1,1,2,2,2,1,1.0,2,2.0,2,2,2.0,,0,2.0,2,2,2.0,2.0,0,2.0,2.0,,,,2,104,7,1.2325886990801578,-0.44090556015444915
3.0,2,1,1,0,2,3.0,2,1,2,2,3.0,1,0.0,2,2,3.0,2,3,1,2,2,3,2,3.0,2,1,3.0,2.0,3.0,2,2,2,0.0,2,2,2,2,0.0,0,0,2,2,3.0,1,2,2,2,2,2,2,2,3,2,2,3.0,2,3.0,2,2,3.0,3.0,2,0.0,2,2,0.0,3.0,0,3.0,3.0,,0.0,3.0,1,105,7,1.3988355167394468,-0.43125569572087985
0.0,0,1,1,0,2,2.0,1,2,2,1,2.0,0,,1,0,,1,2,1,2,2,1,0,,2,1,2.0,2.0,2.0,2,2,2,2.0,2,1,1,2,,1,2,2,1,0.0,2,2,1,1,2,1,2,1,2,2,2,2.0,2,2.0,2,2,2.0,0.0,0,2.0,1,0,2.0,2.0,1,2.0,,,,,2,106,7,1.312849162011173,-0.2969840200103045
2.0,1,1,1,1,2,2.0,1,2,1,0,2.0,0,,1,2,,2,2,1,2,2,2,2,,2,1,2.0,,0.0,2,2,2,0.0,2,2,2,2,,1,1,2,1,,2,1,1,2,2,0,1,2,2,2,0,2.0,2,2.0,2,0,0.0,2.0,2,2.0,2,2,2.0,2.0,0,0.0,2.0,,,,2,107,7,1.2733333333333334,-0.3749411262750603
3.0,2,0,1,1,2,3.0,2,2,2,0,2.0,1,3.0,2,2,,2,2,1,2,2,2,2,3.0,2,1,3.0,3.0,2.0,0,2,2,2.0,2,2,2,2,3.0,1,0,2,1,0.0,2,1,1,1,2,0,1,2,2,2,2,2.0,1,0.0,2,2,3.0,3.0,2,0.0,2,1,2.0,0.0,2,0.0,3.0,,3.0,3.0,2,108,7,1.3086092715231787,-0.5157922177874228
2.0,1,1,0,1,2,2.0,2,2,1,0,2.0,1,2.0,0,2,,2,2,0,2,1,1,1,,1,1,2.0,2.0,2.0,1,2,0,2.0,2,2,2,0,2.0,1,2,1,1,0.0,0,0,1,1,2,1,1,2,2,2,2,2.0,1,2.0,2,2,2.0,,1,2.0,2,2,2.0,0.0,2,2.0,2.0,,,2.0,2,109,7,1.2382198952879582,-0.523783271023704
,1,2,1,1,2,2.0,1,2,1,0,0.0,2,,2,2,,2,2,0,0,2,2,1,,2,1,2.0,0.0,2.0,0,2,1,2.0,2,2,0,2,,1,2,1,1,,2,2,2,2,2,1,0,2,1,2,2,2.0,2,2.0,2,2,,,2,2.0,2,1,0.0,0.0,2,2.0,,,,,2,110,7,1.308108108108108,-0.2643675888215427
2.0,1,0,1,1,2,,1,1,2,1,2.0,1,,2,2,,2,0,1,0,2,2,2,,2,0,2.0,,2.0,0,2,0,2.0,2,2,2,1,,1,2,1,1,,2,1,1,2,2,1,2,2,2,2,2,2.0,2,2.0,2,2,2.0,1.0,0,0.0,2,1,2.0,2.0,2,2.0,,0.0,1.0,0.0,2,111,7,1.2264900662251657,-0.328613416394991
,2,2,1,2,2,2.0,1,1,1,2,2.0,1,,1,2,0.0,2,2,1,2,2,0,2,,0,1,0.0,,2.0,2,2,1,2.0,2,2,2,1,,1,1,2,2,,2,0,0,1,2,1,0,2,2,1,2,0.0,2,2.0,2,2,,,2,0.0,2,1,2.0,0.0,2,2.0,,,,,2,112,7,1.2607561929595827,-0.2328770064318251
3.0,2,3,2,2,3,3.0,2,1,1,2,3.0,0,3.0,2,3,,3,3,2,2,3,2,3,0.0,2,1,3.0,3.0,0.0,2,3,3,0.0,2,3,2,2,0.0,0,3,3,2,3.0,0,3,2,2,0,2,2,3,3,3,3,3.0,3,3.0,3,3,3.0,,2,3.0,3,3,3.0,3.0,3,3.0,,,0.0,0.0,2,113,7,1.4889178617992178,-0.2600940635228552
2.0,0,2,1,1,1,2.0,1,0,2,2,2.0,1,,2,2,0.0,2,2,1,0,2,2,1,,0,1,2.0,,2.0,2,2,2,2.0,2,2,2,2,2.0,1,2,1,1,,2,1,1,1,2,1,2,1,0,0,2,2.0,2,0.0,2,2,,,2,0.0,2,1,2.0,2.0,2,2.0,0.0,,2.0,2.0,1,114,7,1.209032258064516,-0.37035087059179483
0.0,2,2,1,2,3,3.0,2,2,2,2,2.0,1,3.0,1,0,,2,2,1,3,2,3,0,3.0,2,2,0.0,3.0,3.0,2,2,2,0.0,2,0,2,2,3.0,2,3,2,2,3.0,0,2,2,1,2,2,2,3,3,2,2,3.0,0,3.0,3,3,1.0,3.0,2,0.0,3,2,3.0,3.0,2,3.0,3.0,0.0,3.0,3.0,3,115,7,1.3964088397790055,-0.4331032202503289
0.0,1,1,2,0,0,3.0,2,2,2,1,3.0,1,3.0,2,2,0.0,0,2,1,2,2,2,2,3.0,2,2,3.0,3.0,3.0,2,2,2,2.0,0,2,2,2,3.0,1,2,1,1,3.0,2,2,2,1,2,1,2,2,0,2,2,2.0,0,3.0,2,2,3.0,3.0,2,2.0,2,1,2.0,3.0,2,3.0,0.0,,0.0,3.0,2,116,7,1.304225352112676,-0.4537932256710729
3.0,2,2,1,1,2,3.0,2,2,2,2,2.0,2,3.0,2,2,,2,2,1,2,0,3,2,3.0,1,1,3.0,3.0,0.0,0,2,2,3.0,2,2,0,2,3.0,2,2,1,1,0.0,0,2,1,0,2,1,1,2,2,2,0,3.0,2,0.0,2,2,2.0,3.0,2,3.0,2,2,2.0,3.0,3,3.0,3.0,0.0,3.0,3.0,1,117,7,1.3184281842818428,-0.4795152970772831
2.0,2,1,1,1,2,2.0,0,2,2,2,2.0,1,0.0,0,2,,2,2,1,2,0,2,2,,1,1,2.0,1.0,2.0,2,0,2,2.0,2,2,0,2,2.0,1,2,1,1,,2,2,1,1,2,1,1,2,2,0,1,2.0,2,2.0,2,0,,0.0,2,2.0,2,0,2.0,2.0,2,2.0,,,,,2,118,7,1.2473958333333333,-0.4349562239470185
2.0,1,2,2,1,3,3.0,2,2,1,2,3.0,1,0.0,1,2,,2,2,2,0,2,2,0,3.0,2,1,2.0,3.0,3.0,0,2,2,1.0,2,2,2,2,0.0,2,2,2,1,3.0,2,1,2,2,2,2,2,2,2,2,2,3.0,2,0.0,2,0,1.0,0.0,2,3.0,2,2,2.0,2.0,2,0.0,0.0,,3.0,3.0,1,119,7,1.2872503840245775,-0.24463892053846958
3.0,0,2,0,2,2,3.0,2,2,2,2,3.0,0,3.0,2,2,0.0,2,0,1,2,2,2,2,2.0,2,1,3.0,3.0,3.0,2,0,2,2.0,2,3,2,1,3.0,2,0,2,2,3.0,3,1,2,2,2,1,2,2,2,2,2,3.0,2,3.0,2,2,3.0,3.0,2,2.0,2,1,3.0,0.0,0,3.0,3.0,0.0,3.0,3.0,2,120,7,1.4566813509544787,-0.5418554265247055
,2,2,1,1,2,,1,1,2,2,2.0,1,,2,0,,0,2,1,0,2,2,1,2.0,2,0,2.0,0.0,2.0,1,1,1,2.0,1,2,2,0,,1,2,2,0,,2,1,1,2,2,1,2,2,2,2,2,2.0,2,2.0,2,2,2.0,0.0,0,0.0,2,1,2.0,2.0,2,2.0,,,,,2,121,7,1.2802197802197801,-0.3134729495055064
2.0,1,2,0,0,2,2.0,1,1,1,2,2.0,0,2.0,1,2,,1,2,1,2,1,2,2,,1,1,0.0,,2.0,0,1,1,2.0,2,2,2,1,2.0,1,2,1,1,2.0,0,2,0,0,2,1,1,2,2,2,1,2.0,1,2.0,2,2,2.0,,2,2.0,2,1,2.0,2.0,2,2.0,2.0,,2.0,0.0,0,122,7,1.2467700258397933,-0.5883722895278883
3.0,1,2,2,2,3,1.0,2,2,1,3,1.0,2,3.0,2,3,,3,3,1,2,3,3,0,0.0,2,2,3.0,2.0,3.0,2,2,2,3.0,2,3,3,0,3.0,2,3,2,0,0.0,3,0,2,2,3,2,2,3,3,3,3,3.0,2,3.0,3,3,3.0,3.0,2,2.0,2,2,3.0,3.0,0,3.0,0.0,,0.0,0.0,1,123,7,1.4532467532467532,-0.2736279736982323
3.0,2,2,1,1,2,0.0,2,2,1,2,2.0,1,3.0,2,2,0.0,2,2,0,2,2,3,2,3.0,2,1,2.0,3.0,2.0,2,2,0,2.0,2,0,0,2,3.0,1,2,2,1,3.0,3,2,2,0,2,1,2,2,2,2,2,2.0,2,3.0,0,2,3.0,3.0,2,0.0,2,1,2.0,0.0,2,2.0,3.0,,3.0,3.0,2,124,7,1.3416058394160584,-0.47603733017836397
2.0,2,2,2,1,3,0.0,2,0,1,0,3.0,1,0.0,1,2,,2,2,2,2,2,2,2,0.0,2,1,3.0,3.0,3.0,2,2,2,2.0,2,2,0,2,3.0,2,2,2,1,3.0,2,2,0,1,2,2,2,2,2,2,0,2.0,2,2.0,3,3,3.0,3.0,2,3.0,3,2,3.0,3.0,0,3.0,3.0,,0.0,3.0,1,125,7,1.3842917251051894,-0.4199556351796627
2.0,1,0,1,1,2,2.0,1,2,1,2,2.0,1,2.0,2,2,,2,2,1,0,2,2,0,,1,1,0.0,,2.0,2,2,0,2.0,2,0,2,0,0.0,1,2,1,1,,2,1,2,0,2,1,2,2,2,2,2,2.0,2,2.0,2,2,,,2,2.0,2,1,2.0,2.0,1,2.0,2.0,,,0.0,2,126,7,1.2186287192755498,-0.40365413445835746
2.0,0,1,2,1,0,0.0,2,0,2,2,2.0,1,,2,2,,2,2,1,2,2,2,1,,1,0,2.0,,2.0,1,1,1,,2,2,2,2,1.0,1,0,1,1,,2,2,2,0,1,1,2,2,2,2,2,2.0,1,2.0,2,1,,0.0,2,2.0,2,1,0.0,2.0,2,2.0,,,,2.0,0,127,7,1.2937249666221629,-0.3331669723533321
2.0,1,1,1,2,0,,2,2,2,2,2.0,1,0.0,0,2,,2,0,1,1,2,2,2,,2,1,2.0,,2.0,2,2,0,2.0,2,2,2,2,,2,2,1,1,0.0,2,1,2,1,2,1,2,2,2,1,0,2.0,2,,2,0,,,0,2.0,2,1,2.0,2.0,0,2.0,,,,,2,128,7,1.2644295302013422,-0.2328783975265866
2.0,1,1,1,0,2,1.0,1,0,0,1,2.0,1,2.0,2,2,,2,2,1,1,2,2,0,,1,1,2.0,,2.0,2,2,2,2.0,2,2,2,1,0.0,1,2,1,0,0.0,1,1,2,1,2,1,2,2,2,2,2,0.0,2,2.0,2,0,,,2,0.0,2,1,2.0,2.0,2,2.0,,,,2.0,2,129,7,1.2471626733921817,-0.4003113132284086
3.0,2,2,0,1,3,0.0,1,2,2,2,2.0,1,3.0,2,2,3.0,2,1,1,2,0,3,2,0.0,2,2,2.0,2.0,2.0,0,2,2,3.0,2,0,0,2,3.0,2,2,2,1,0.0,3,2,2,1,2,1,2,2,0,2,2,3.0,2,3.0,2,3,3.0,3.0,2,2.0,2,2,3.0,3.0,3,3.0,3.0,,0.0,3.0,2,130,7,1.3526912181303117,-0.3950158559816057
2.0,1,1,1,1,2,2.0,2,2,1,0,2.0,1,0.0,1,2,,2,2,1,2,2,2,1,,1,1,2.0,,2.0,0,2,2,2.0,2,0,2,2,2.0,1,2,0,1,2.0,2,2,1,1,2,1,2,0,2,2,2,2.0,0,2.0,0,2,,0.0,2,2.0,2,2,2.0,2.0,2,2.0,,,,2.0,0,131,7,1.227390180878553,-0.42512949009229917
2.0,1,0,1,0,2,2.0,0,2,1,1,2.0,1,,2,2,,2,2,0,2,2,2,0,,2,1,2.0,,0.0,2,1,2,2.0,2,1,2,1,,1,1,1,1,2.0,2,1,1,1,2,0,1,2,0,2,1,2.0,2,2.0,2,2,0.0,2.0,1,0.0,2,1,2.0,2.0,2,2.0,2.0,,,2.0,2,132,7,1.2653061224489797,-0.5512635991583487
3.0,2,2,1,1,2,3.0,2,1,2,2,2.0,1,3.0,2,0,,1,2,1,2,0,2,2,3.0,2,0,3.0,3.0,2.0,2,0,2,2.0,2,2,0,2,3.0,2,2,0,1,3.0,2,1,1,1,2,1,2,2,2,0,2,2.0,2,0.0,2,2,3.0,3.0,0,2.0,2,1,2.0,2.0,2,2.0,0.0,,3.0,3.0,2,133,7,1.3512396694214877,-0.5605747567089542
,1,2,1,1,2,,1,1,1,2,2.0,0,,2,2,,2,2,1,0,2,2,2,,2,1,2.0,,2.0,0,2,2,2.0,1,2,2,0,,0,2,2,1,,2,2,2,2,2,2,2,2,2,0,2,2.0,2,2.0,0,2,,0.0,2,2.0,2,1,,2.0,2,2.0,,0.0,,0.0,2,134,7,1.3244005641748942,-0.2658335778868881
