0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,seed,complex_param,EPH,corr
2,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,2,1,0,1,2,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,2,1,1,1,1,2,1,1,1,1,1,0,2,1,1,1,1,1,2,1,2,1,1,2,2,1,1,0,0,2,2,1,79,3,1.0402684563758389,-0.3209831870824307
2,1,0,1,1,1,0,1,1,1,1,2,1,0,1,1,2,1,2,1,2,1,0,1,1,1,0,2,1,1,1,1,1,1,1,2,0,1,2,1,0,1,1,2,2,1,1,1,1,0,1,1,0,1,1,1,1,2,1,1,2,2,1,2,2,1,1,2,1,2,2,0,2,2,1,80,3,1.0545808966861598,-0.40756188664577175
2,1,1,1,1,1,2,0,0,1,1,1,1,2,1,1,2,0,1,1,1,0,1,1,2,1,0,2,2,1,1,1,0,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,2,0,1,1,1,1,0,2,2,0,2,2,2,2,1,81,3,1.0432900432900434,-0.5054569833066791
2,1,0,1,1,1,2,1,1,1,1,2,1,0,1,2,2,2,2,1,2,1,2,0,1,1,1,1,1,2,1,1,1,2,1,0,2,1,0,1,0,1,1,2,0,1,1,1,2,1,1,1,2,1,1,0,1,2,1,0,1,0,1,2,2,1,1,2,2,2,2,2,2,2,1,82,3,1.0374787052810903,-0.4127545526167945
1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,0,1,1,1,1,2,1,1,1,2,2,1,0,1,0,1,1,1,1,2,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,2,1,1,1,0,1,1,1,1,2,0,1,1,2,2,2,1,83,3,1.0394088669950738,-0.5054625158237883
2,1,1,1,0,1,1,1,0,0,1,0,1,1,1,2,2,1,2,1,1,1,2,1,1,0,1,1,2,1,1,1,1,1,1,0,1,1,0,0,0,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,2,2,1,1,84,3,1.0345622119815667,-0.36849571654506447
2,1,1,1,0,0,2,1,1,1,0,2,1,2,1,2,2,2,0,1,0,1,2,1,2,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,2,1,1,1,0,0,1,1,0,2,2,2,2,2,2,1,85,3,1.0561797752808988,-0.5229168353559484
2,1,1,1,1,1,2,1,0,1,1,1,1,2,1,1,2,1,1,1,1,0,1,1,2,1,1,2,2,1,1,1,0,2,1,1,1,1,2,0,1,1,0,2,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,2,2,1,1,1,0,1,1,1,1,2,2,1,2,1,86,3,1.0404040404040404,-0.5981799735119411
2,1,1,0,1,1,1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,2,2,1,1,0,1,0,1,1,0,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,0,2,2,2,2,87,3,1.0405982905982907,-0.4446314318257451
2,1,1,1,1,1,1,1,0,0,1,1,1,2,1,1,2,1,1,0,1,1,2,1,2,1,1,0,2,2,1,0,1,0,1,1,1,0,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,0,1,1,1,0,2,2,0,2,1,1,88,3,1.055187637969095,-0.4465271593961687
1,0,1,1,1,1,1,1,1,1,1,0,1,2,0,2,2,1,2,1,1,1,1,1,2,0,1,1,2,2,1,1,0,1,1,1,2,1,2,0,1,1,1,2,1,1,1,1,0,1,1,1,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,2,0,0,0,2,2,1,1,89,3,1.0393374741200827,-0.45354054622416007
2,1,1,0,1,0,2,1,1,1,1,1,1,2,1,1,2,1,1,1,0,0,1,1,2,1,1,1,2,2,1,1,1,2,1,0,1,1,2,1,1,0,0,2,1,0,1,1,2,1,1,1,0,1,1,2,1,1,2,0,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,90,3,1.05668016194332,-0.5882754050506857
2,1,1,1,1,0,2,1,1,1,1,0,1,0,1,1,0,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,0,1,2,1,1,0,1,1,0,1,2,1,1,1,0,1,1,1,2,1,1,1,1,0,1,2,2,2,0,1,2,2,1,1,2,1,2,2,2,2,2,2,91,3,1.0561122244488979,-0.3281677719958358
2,1,1,1,1,0,0,1,0,1,1,2,1,2,0,1,2,1,1,1,1,1,2,1,0,1,1,1,1,2,1,1,0,1,1,1,1,0,0,1,0,1,1,2,0,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,2,2,1,1,2,1,1,2,1,2,2,2,2,2,1,92,3,1.0456349206349207,-0.43302177461714675
2,0,1,1,1,1,0,1,1,1,2,1,1,2,1,2,2,2,2,1,0,1,2,1,2,0,1,1,2,2,0,1,1,1,2,2,2,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,2,1,2,2,0,1,1,0,2,0,1,1,2,0,2,2,0,2,2,1,93,3,1.0518638573743921,-0.4878108028968728
1,1,1,1,1,0,1,1,1,1,1,1,0,2,1,1,2,1,1,1,1,0,1,1,2,1,1,0,2,2,0,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,0,0,1,0,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,0,2,2,1,1,1,2,1,0,1,94,3,1.044871794871795,-0.4405440684765068
0,1,1,1,1,1,1,1,1,0,0,2,1,0,1,1,2,1,1,1,2,1,1,1,0,1,1,2,0,2,1,1,1,2,1,1,1,1,2,1,2,1,1,2,0,2,0,1,0,1,1,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,0,1,95,3,1.061056105610561,-0.3111610820197635
0,1,1,1,1,1,1,1,1,0,1,2,1,2,1,1,2,0,1,1,1,1,2,1,1,1,1,2,0,1,1,1,2,1,0,1,1,0,2,1,0,1,0,2,1,0,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,2,1,1,1,1,2,1,1,1,2,2,2,2,1,96,3,1.051948051948052,-0.4473639384789325
2,1,0,1,1,2,2,1,1,0,1,2,1,2,1,2,2,2,2,1,1,2,2,1,2,1,1,2,2,2,1,1,1,1,0,2,2,1,2,1,1,1,1,0,2,0,1,1,1,1,1,1,1,2,1,2,1,0,0,1,0,1,1,1,2,1,2,0,1,0,1,2,2,2,2,97,3,1.0595238095238095,-0.4129653488101989
2,1,1,1,1,0,2,1,1,1,1,2,1,2,1,1,2,1,1,1,2,1,1,1,2,1,1,2,0,0,1,1,2,0,1,1,1,0,2,1,1,1,1,2,0,1,1,1,2,0,1,2,2,0,1,1,1,0,1,1,1,2,1,1,2,1,1,2,2,2,2,2,2,0,1,98,3,1.062857142857143,-0.4184302679185748
2,1,1,1,0,2,0,1,1,1,0,1,1,1,0,1,1,1,1,1,2,1,1,1,0,1,1,1,0,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,2,2,1,2,0,1,2,2,1,2,2,2,2,2,2,2,2,1,99,3,1.0480769230769231,-0.34628878732710705
2,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,1,0,1,1,1,2,1,0,2,2,2,1,1,0,0,1,2,1,1,2,1,0,0,1,2,1,1,1,1,1,1,0,2,1,1,1,1,0,0,1,1,1,2,1,1,0,1,1,1,1,1,2,2,2,2,1,100,3,1.0355648535564854,-0.5666647416440163
2,1,0,1,1,2,0,1,1,1,1,1,1,0,0,1,0,2,1,1,1,0,1,1,2,1,1,0,1,2,1,1,1,1,1,1,1,0,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,0,1,1,1,2,1,1,2,2,1,1,2,0,2,2,1,2,2,2,2,2,1,101,3,1.045360824742268,-0.42814722576565295
2,0,1,1,1,1,2,1,0,0,1,1,1,2,1,2,2,1,1,1,0,0,2,0,1,1,1,1,2,2,1,1,1,0,0,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1,2,1,0,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,1,102,3,1.0508474576271187,-0.5509005273792208
2,1,0,0,1,1,2,1,1,1,1,2,1,2,1,1,2,2,0,1,1,1,2,1,1,1,1,2,1,2,1,1,0,1,0,2,0,1,2,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,1,0,103,3,1.049808429118774,-0.5736811588614019
1,1,0,1,1,1,2,0,1,1,0,1,1,2,1,1,2,1,1,1,1,0,1,1,2,1,1,2,2,2,1,1,0,1,1,1,1,1,2,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,2,2,1,1,2,0,1,1,1,2,2,0,2,2,2,2,2,1,104,3,1.037117903930131,-0.5560945546671756
2,1,1,1,0,1,2,1,1,1,1,2,1,0,1,2,2,1,2,1,1,2,1,1,2,1,1,1,2,2,1,2,1,0,1,2,1,1,0,0,0,1,1,2,2,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,2,1,0,2,1,0,2,0,1,1,2,0,2,1,105,3,1.0675182481751824,-0.37560105103182395
0,0,1,1,0,1,1,1,1,1,1,1,0,2,1,0,2,1,1,1,1,2,1,0,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,2,2,2,1,2,2,2,1,106,3,1.0488372093023255,-0.456186872646641
2,1,1,1,1,1,2,1,1,1,0,2,0,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,0,1,1,1,0,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,2,0,0,1,2,2,2,2,107,3,1.0453514739229024,-0.4615251858868813
2,1,0,1,1,1,2,1,1,1,0,2,1,2,1,2,2,1,2,1,1,1,2,1,2,1,1,2,2,2,0,2,1,1,1,2,1,1,2,1,0,1,1,0,2,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2,1,0,2,1,1,0,2,0,2,2,2,2,1,108,3,1.0544090056285178,-0.4760776113747104
1,1,1,0,1,1,2,1,1,1,0,1,1,2,0,1,1,1,1,0,1,1,1,1,2,1,1,1,2,2,1,1,0,1,1,1,1,0,2,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,2,2,2,2,1,109,3,1.022167487684729,-0.47037569638209914
2,1,1,1,1,1,2,1,1,1,0,0,1,2,1,1,1,1,1,0,0,1,2,1,1,1,1,1,0,2,0,1,1,1,1,2,0,1,2,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,2,1,2,2,1,2,2,1,1,1,1,0,0,2,2,2,2,2,2,1,110,3,1.060041407867495,-0.5039122692080711
2,1,0,1,1,1,2,1,1,1,1,1,1,2,1,2,2,2,0,1,0,1,2,1,2,1,0,2,2,2,0,1,0,1,1,2,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,0,0,1,1,1,1,1,2,2,0,2,0,1,111,3,1.051383399209486,-0.48792564375201974
2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,0,2,1,1,1,1,0,1,2,0,1,0,2,2,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1,0,0,1,2,1,0,1,2,1,1,0,1,1,2,1,1,2,1,0,1,1,2,0,1,1,2,2,2,2,1,112,3,1.0667976424361494,-0.42265103961961914
1,1,1,1,1,2,2,1,1,1,1,2,0,2,1,1,2,1,1,1,2,1,1,1,0,1,1,1,2,0,1,2,1,0,1,1,1,1,0,0,1,1,1,2,0,1,1,1,0,1,1,2,2,2,1,2,1,2,2,2,1,2,1,1,2,1,2,2,2,1,2,2,0,0,1,113,3,1.0581818181818181,-0.2936019649555642
2,0,1,1,1,1,2,1,0,1,1,1,1,2,2,2,0,2,1,1,0,1,2,1,2,0,1,2,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,0,0,1,2,1,0,2,1,1,2,1,0,1,1,1,2,2,2,0,2,2,1,1,114,3,1.0614525139664805,-0.4601875863877273
0,1,1,1,1,1,2,1,1,1,1,1,1,2,1,0,2,2,2,1,2,1,2,0,1,1,1,0,1,2,1,2,1,0,2,0,1,1,2,1,2,1,1,2,0,1,1,1,1,1,1,2,2,1,1,2,0,2,2,2,1,2,1,0,2,1,1,2,2,2,2,0,2,2,1,115,3,1.0520325203252032,-0.38094145186701817
0,1,1,1,0,0,2,1,1,1,1,2,1,2,1,2,0,0,2,1,2,2,2,1,2,1,1,2,1,2,1,2,1,2,0,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,0,1,1,2,0,2,2,2,1,2,2,2,2,1,1,2,2,2,0,2,0,2,1,116,3,1.0649546827794563,-0.41487873576168266
2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,2,2,1,2,0,2,2,2,1,1,2,2,0,0,1,2,2,2,2,0,1,2,1,1,1,1,0,0,1,1,0,2,1,1,1,1,1,0,2,1,0,2,2,1,1,2,2,2,1,2,2,2,2,2,0,2,2,2,117,3,1.0604719764011798,-0.4185933006118651
2,1,1,1,1,2,2,0,1,1,1,1,1,0,0,1,2,2,1,1,1,0,1,1,2,1,1,1,1,2,1,0,2,1,1,1,0,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,0,1,1,1,2,1,0,1,0,1,2,1,0,2,2,2,2,2,2,2,2,1,118,3,1.049429657794677,-0.5239924913141479
2,1,1,1,1,2,2,1,1,1,2,2,1,0,1,2,2,2,2,1,0,2,2,0,1,1,1,1,1,2,0,1,1,2,2,2,2,1,0,1,1,1,1,2,2,1,1,1,2,1,1,2,2,2,2,2,1,0,2,0,1,0,1,2,1,1,1,2,2,0,0,2,2,2,1,119,3,1.0434131736526946,-0.30652403068612316
2,0,1,0,1,1,1,1,1,1,1,2,0,2,1,2,0,1,0,1,1,1,1,1,2,1,1,1,1,2,1,0,1,1,1,2,1,1,2,1,0,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,1,1,0,0,2,2,0,2,2,1,120,3,1.0622489959839359,-0.4398473494587074
2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,0,2,0,1,1,0,1,2,1,1,1,0,2,0,2,1,1,1,1,1,1,1,0,1,1,1,1,0,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,0,0,0,1,1,2,1,1,2,2,2,2,2,1,121,3,1.048832271762208,-0.4319478275470836
2,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1,1,1,1,1,2,1,1,0,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,0,0,122,3,1.0329113924050632,-0.43591260634903306
2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,0,0,1,1,2,1,2,1,1,1,1,1,1,2,0,2,1,2,1,0,0,2,0,1,1,2,1,1,1,2,2,1,2,1,1,2,1,1,2,1,1,1,1,2,2,0,2,0,2,0,0,1,123,3,1.0571428571428572,-0.308157604490235
2,1,1,1,1,1,0,1,1,1,1,1,1,2,1,1,0,2,2,0,1,1,2,1,1,1,1,1,1,1,1,1,0,1,2,0,0,1,2,1,1,1,1,1,2,1,1,0,1,1,1,1,2,1,1,2,1,2,0,2,2,2,2,0,2,1,1,0,2,2,2,2,2,2,1,124,3,1.0472727272727274,-0.33998363309197355
2,1,1,1,1,1,0,1,0,1,0,2,1,0,1,1,2,1,1,1,2,1,1,1,0,1,1,2,1,2,1,1,1,1,1,1,0,1,2,1,1,1,1,2,2,1,0,1,2,1,1,1,2,1,0,1,1,2,2,2,2,2,2,2,2,1,2,2,0,2,2,2,0,2,1,125,3,1.059245960502693,-0.4310684345393221
2,1,0,1,1,1,2,1,1,1,1,1,1,2,1,2,2,2,1,1,0,1,2,0,1,1,1,0,1,2,1,1,0,1,1,0,2,0,0,1,2,1,1,2,2,1,1,0,1,1,1,1,2,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,2,2,2,2,0,1,126,3,1.0485981308411214,-0.45181026488570397
2,0,1,1,1,0,0,1,0,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,2,1,0,2,2,1,1,1,1,2,1,1,1,1,2,1,0,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,2,1,1,0,2,2,2,2,2,1,1,0,127,3,1.0572597137014315,-0.47511668557109177
2,1,1,1,1,0,2,1,1,1,1,1,1,0,0,2,2,2,0,1,1,2,1,1,2,1,1,2,2,2,1,1,0,1,2,2,2,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,0,1,1,2,2,0,1,1,0,2,2,1,1,2,0,2,2,2,2,2,1,128,3,1.05,-0.4700299327978312
2,1,1,1,0,1,1,1,0,0,1,1,1,2,1,1,2,1,2,1,1,2,2,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,2,1,1,0,1,1,1,0,1,1,1,0,1,1,1,2,2,2,2,2,2,1,1,129,3,1.0451612903225806,-0.38773673735709774
2,1,1,0,1,2,0,1,1,1,1,2,1,2,1,1,2,2,2,1,1,0,2,1,0,1,1,1,1,2,0,1,2,2,2,0,0,1,2,1,1,1,1,0,2,1,1,1,2,1,1,1,0,1,1,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,0,2,1,130,3,1.060897435897436,-0.44177088586281343
2,1,1,1,1,1,2,1,1,1,0,2,1,0,1,1,2,2,1,1,1,1,2,1,2,1,1,2,1,2,0,1,1,2,1,0,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,2,0,1,2,0,1,2,1,1,1,2,2,2,2,2,2,2,0,131,3,1.0495049504950495,-0.4970576174899975
1,1,0,1,0,1,2,0,1,1,1,1,1,2,1,1,2,1,1,0,1,1,2,0,2,1,1,1,2,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,2,1,1,1,1,0,1,1,0,1,1,1,1,1,2,1,2,2,2,1,132,3,1.0420560747663552,-0.49752438444201075
2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,0,2,2,1,1,1,0,1,1,1,1,0,2,1,2,1,0,2,1,1,1,0,1,2,1,1,0,1,2,1,1,1,1,2,1,1,1,1,0,1,1,1,0,2,1,1,1,0,2,2,1,1,2,1,2,0,2,2,2,1,133,3,1.0400763358778626,-0.4880151326353168
2,1,1,1,1,1,2,1,1,1,1,2,0,2,1,2,2,2,1,1,0,1,1,1,2,1,1,1,2,2,0,1,1,1,1,1,1,0,2,0,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,2,1,1,2,2,0,2,0,1,134,3,1.0462962962962963,-0.435246953556675
1,1,1,1,0,1,2,1,1,1,1,2,1,0,1,2,2,0,2,1,1,1,2,1,0,1,1,2,1,2,1,2,1,1,1,1,1,1,0,0,1,1,1,2,2,1,1,1,0,1,0,2,2,2,1,2,1,2,2,1,2,2,1,0,0,1,1,2,2,2,2,2,2,2,1,135,3,1.0652920962199313,-0.45550652786872065
1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,0,1,2,1,1,0,1,1,2,0,2,1,1,1,1,1,1,1,1,2,1,1,0,1,0,2,1,1,1,2,1,1,1,1,0,1,0,1,0,2,1,2,2,2,2,2,1,1,0,2,2,2,2,2,1,1,136,3,1.0570866141732282,-0.36246666892059975
0,1,1,1,1,0,2,1,1,1,0,2,1,2,1,1,2,1,1,1,1,0,1,1,2,1,1,2,2,2,1,1,1,1,0,1,1,1,2,1,1,1,1,2,0,0,1,0,1,1,0,1,1,1,1,1,1,1,2,1,1,0,1,2,1,1,1,2,2,2,2,2,2,2,2,137,3,1.05175983436853,-0.5520518428609194
1,1,1,0,1,2,1,1,1,1,1,0,0,2,1,1,2,1,1,0,1,0,1,1,0,1,1,1,2,2,1,0,1,1,1,1,1,1,2,1,1,1,1,0,2,1,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,0,2,1,138,3,1.048951048951049,-0.35776704784144087
2,1,1,1,1,0,2,0,0,1,1,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,2,0,2,1,0,0,1,1,1,1,1,2,1,0,1,1,2,2,1,1,1,1,1,0,2,2,1,1,1,1,0,1,1,1,2,1,1,1,1,1,0,2,2,2,2,2,2,1,139,3,1.0494071146245059,-0.5164894713425028
1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,2,1,1,1,1,1,1,1,0,1,0,1,2,1,1,1,1,1,1,1,1,1,2,1,1,0,1,2,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,2,2,1,1,140,3,1.0323974082073435,-0.5315790091344202
1,0,1,1,1,0,2,1,1,1,1,2,1,2,1,0,2,1,1,1,0,1,1,1,1,1,1,2,1,2,0,1,1,1,1,2,0,1,2,1,1,0,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,2,0,1,2,2,1,2,2,1,1,2,1,2,0,2,2,2,1,141,3,1.0530612244897959,-0.5271443641461376
0,1,1,0,1,0,2,1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,0,2,1,1,0,1,1,1,1,1,0,1,1,1,2,1,1,1,1,0,2,0,1,2,2,2,0,1,1,1,2,1,2,2,2,2,2,2,142,3,1.051383399209486,-0.4556085638614091
0,1,1,1,1,0,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,2,1,1,2,2,2,1,0,2,1,1,2,2,0,2,1,1,1,0,2,0,1,1,1,0,1,1,1,2,1,0,1,1,0,2,1,1,1,1,1,2,1,1,2,2,0,2,2,2,2,1,143,3,1.0522388059701493,-0.496433460377643
1,1,1,1,1,0,2,1,1,1,1,2,1,2,1,1,1,1,1,0,2,1,1,1,0,1,1,2,2,1,1,1,1,2,1,1,1,1,2,0,0,1,1,0,0,1,1,0,1,1,1,1,2,1,1,0,1,2,2,1,2,2,1,1,2,1,1,2,1,2,0,2,2,2,1,144,3,1.0584677419354838,-0.40291137290433154
2,1,1,1,0,1,1,0,1,1,1,0,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,2,1,1,1,1,1,0,1,1,0,2,0,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,2,2,1,1,1,1,0,2,1,1,0,2,2,2,1,145,3,1.0458715596330275,-0.4340534124680139
2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,2,0,2,1,1,2,2,2,1,1,1,1,1,1,2,1,2,1,2,1,0,2,1,0,1,1,2,1,1,0,1,1,1,2,2,0,2,1,0,0,0,0,1,1,2,2,1,1,2,2,2,0,1,146,3,1.0622775800711743,-0.46235629760783037
2,1,1,1,1,1,2,1,1,0,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,0,2,0,1,1,1,0,2,1,1,1,1,2,0,1,1,1,2,1,1,1,1,0,1,1,0,0,1,0,0,1,2,2,1,2,2,1,1,2,1,1,1,1,1,2,2,2,2,1,147,3,1.0576131687242798,-0.5247733344795309
0,1,1,1,1,0,2,1,0,1,1,1,1,2,1,1,2,1,1,1,1,1,2,0,2,1,1,2,2,2,1,1,1,1,1,1,1,0,2,1,1,1,0,2,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,0,1,1,1,2,2,1,2,2,0,1,2,1,148,3,1.0484581497797356,-0.5141914952483527
1,1,1,1,1,0,2,1,1,1,1,1,1,2,1,2,2,2,1,1,0,0,1,1,2,0,1,2,2,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,0,1,0,1,2,1,1,1,1,0,1,1,1,1,2,1,0,1,1,2,1,1,1,1,1,2,2,2,0,2,0,149,3,1.0493827160493827,-0.46532528047522737
2,1,1,1,1,1,2,1,1,1,2,2,1,2,1,2,2,2,2,1,0,1,0,1,1,1,1,2,1,2,0,1,1,2,1,0,2,1,2,1,1,0,1,2,1,1,1,1,2,1,1,2,2,1,1,2,1,2,2,1,1,0,1,2,0,1,0,0,1,0,2,2,2,2,1,150,3,1.0395189003436427,-0.4294017150051689
2,0,1,1,1,2,2,0,1,1,1,2,1,2,1,0,2,1,0,1,2,2,0,1,1,1,1,2,0,2,1,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,0,1,1,2,1,2,2,1,0,1,1,2,1,1,0,2,2,2,1,2,2,0,1,151,3,1.0623853211009173,-0.43772570806226696
2,1,1,1,0,2,1,1,0,1,1,1,0,1,0,1,2,1,1,1,1,0,1,1,2,1,1,1,2,2,1,1,1,0,0,1,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,0,1,0,2,2,2,1,1,152,3,1.0422222222222222,-0.39079856798067664
2,1,1,1,0,1,2,1,1,1,1,2,1,0,1,1,2,1,0,0,1,1,2,1,2,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,0,1,1,1,0,0,1,1,1,1,1,2,1,2,1,0,1,1,1,1,0,1,1,1,2,2,2,2,2,1,0,153,3,1.053941908713693,-0.5228597661475166
2,1,0,0,1,0,0,1,1,1,1,2,1,0,1,2,0,2,2,1,2,2,2,1,2,1,1,2,1,0,1,1,1,2,1,2,1,2,2,1,0,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,0,2,1,1,2,2,1,2,1,1,1,2,1,2,2,2,2,2,0,154,3,1.0608552631578947,-0.36342175738927507
2,1,0,1,0,2,2,0,1,1,1,1,0,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,0,1,1,1,1,2,1,1,1,1,2,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,2,1,1,0,1,1,2,0,1,1,2,2,2,1,155,3,1.0360169491525424,-0.5626762553497795
2,1,1,1,1,1,0,0,1,0,1,2,1,2,1,2,2,2,0,1,1,1,2,1,1,1,1,1,1,2,0,1,1,1,1,0,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,2,2,0,1,1,1,2,2,1,1,2,1,2,2,1,0,2,2,0,2,2,2,0,1,156,3,1.0521582733812949,-0.46974237265440993
2,1,1,1,0,2,2,1,1,1,1,1,1,0,1,2,2,0,2,1,1,1,1,1,2,1,0,2,1,2,1,2,1,1,0,1,1,1,2,0,1,1,1,2,0,1,1,1,1,1,1,1,2,1,1,2,1,2,0,1,1,1,1,0,2,1,1,1,0,2,2,2,2,1,1,157,3,1.0559701492537314,-0.44006907160762343
2,1,1,0,1,1,2,1,1,1,1,1,1,0,1,2,2,2,1,1,1,1,2,1,2,1,1,0,2,2,1,1,0,1,0,1,2,1,2,1,1,1,1,2,0,1,1,1,1,1,1,1,2,0,1,2,1,2,2,2,1,1,1,2,0,1,1,2,2,0,2,0,2,2,1,158,3,1.054613935969868,-0.44035101924711434
