0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,seed,simple_param,EPH,corr
8.0,2.0,4.0,4.0,3.0,8.0,3.0,6.0,5.0,2.0,0.0,0.0,4.0,6.0,7.0,7.0,6.0,6.0,7.0,6.0,2.0,0.0,7.0,1.0,3.0,0.0,4.0,,7.0,7.0,3.0,4.0,,8.0,5.0,0.0,5.0,2.0,,0,3.0,6.0,0.0,,6.0,2.0,0.0,5.0,,3.0,2.0,2.0,5.0,4.0,7.0,6.0,7.0,,7.0,,4.0,7.0,5.0,0.0,6.0,2.0,6.0,0.0,,8.0,,,,,5.0,46,0.02,3.6116116116116115,-0.3546723219879502
8.0,4.0,5.0,7.0,7.0,0.0,,8.0,6.0,4.0,5.0,6.0,2.0,,0.0,8.0,,6.0,0.0,1.0,0.0,3.0,1.0,6.0,,2.0,5.0,3.0,4.0,0.0,5.0,3.0,6.0,4.0,1.0,2.0,6.0,3.0,,0,4.0,3.0,1.0,,4.0,6.0,2.0,4.0,2.0,2.0,4.0,5.0,5.0,6.0,0.0,5.0,8.0,0.0,5.0,2.0,4.0,,8.0,7.0,5.0,7.0,2.0,0.0,0.0,6.0,,,7.0,5.0,4.0,47,0.02,3.3618485742379547,-0.010128094450262533
6.0,5.0,4.0,4.0,2.0,0.0,6.0,2.0,0.0,6.0,0.0,7.0,1.0,6.0,0.0,4.0,,0.0,3.0,3.0,4.0,3.0,5.0,7.0,,4.0,5.0,7.0,6.0,4.0,2.0,3.0,,0.0,,7.0,0.0,6.0,0.0,3,,2.0,4.0,7.0,,1.0,3.0,6.0,7.0,2.0,0.0,2.0,2.0,3.0,4.0,6.0,2.0,2.0,,0.0,2.0,4.0,3.0,3.0,4.0,5.0,4.0,3.0,6.0,,,,,2.0,1.0,48,0.02,3.162977867203219,-0.20853727907646857
6.0,5.0,1.0,2.0,5.0,2.0,1.0,7.0,3.0,6.0,5.0,0.0,4.0,6.0,5.0,,5.0,6.0,4.0,0.0,4.0,7.0,,3.0,,3.0,5.0,,,6.0,6.0,2.0,4.0,4.0,5.0,4.0,3.0,6.0,0.0,3,4.0,0.0,3.0,3.0,3.0,,8.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,8.0,2.0,0.0,,7.0,,0.0,6.0,5.0,4.0,1.0,1.0,1.0,7.0,,3.0,,5.0,8.0,,5.0,49,0.02,3.52636815920398,-0.14235076236387442
9.0,4.0,3.0,1.0,2.0,3.0,,1.0,0.0,5.0,6.0,6.0,3.0,,4.0,2.0,0.0,0.0,0.0,5.0,,3.0,5.0,3.0,,0.0,3.0,3.0,6.0,,5.0,5.0,6.0,,4.0,5.0,3.0,7.0,,0,4.0,3.0,3.0,6.0,6.0,7.0,0.0,4.0,4.0,5.0,4.0,5.0,8.0,4.0,4.0,4.0,6.0,5.0,0.0,4.0,9.0,5.0,0.0,0.0,6.0,3.0,6.0,7.0,,3.0,,,3.0,,2.0,50,0.02,3.434560327198364,-0.23820657852016025
0.0,2.0,4.0,3.0,3.0,6.0,1.0,4.0,3.0,1.0,2.0,5.0,1.0,,3.0,0.0,4.0,,4.0,2.0,3.0,6.0,0.0,2.0,,3.0,0.0,6.0,,0.0,4.0,5.0,0.0,,4.0,4.0,8.0,4.0,8.0,4,5.0,1.0,1.0,0.0,0.0,4.0,5.0,1.0,6.0,0.0,4.0,3.0,3.0,4.0,5.0,,3.0,,5.0,7.0,1.0,,1.0,0.0,3.0,3.0,6.0,4.0,1.0,,,4.0,,4.0,8.0,51,0.02,3.236788617886179,-0.13491135013313924
7.0,6.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,5.0,4.0,6.0,1.0,6.0,4.0,7.0,7.0,5.0,7.0,0.0,5.0,5.0,6.0,2.0,,5.0,2.0,0.0,,1.0,4.0,2.0,5.0,,6.0,1.0,6.0,,,7,1.0,1.0,2.0,,4.0,,6.0,5.0,5.0,0.0,0.0,1.0,6.0,6.0,3.0,6.0,1.0,3.0,4.0,4.0,,5.0,2.0,2.0,0.0,0.0,7.0,0.0,5.0,7.0,1.0,,5.0,6.0,3.0,52,0.02,3.4984984984984986,-0.3352906380213222
0.0,5.0,2.0,0.0,0.0,6.0,,0.0,3.0,3.0,4.0,3.0,5.0,,2.0,0.0,,0.0,7.0,0.0,1.0,7.0,8.0,8.0,5.0,2.0,4.0,8.0,3.0,,4.0,4.0,,4.0,0.0,6.0,3.0,1.0,,3,4.0,6.0,1.0,8.0,5.0,1.0,2.0,5.0,4.0,0.0,0.0,1.0,7.0,6.0,,5.0,,1.0,2.0,1.0,6.0,7.0,2.0,2.0,7.0,6.0,5.0,,3.0,,,7.0,8.0,4.0,7.0,53,0.02,3.673570019723866,-0.3443560137929509
0.0,3.0,1.0,4.0,3.0,6.0,5.0,4.0,1.0,2.0,0.0,4.0,1.0,,7.0,1.0,,5.0,1.0,4.0,5.0,3.0,4.0,6.0,4.0,7.0,1.0,7.0,6.0,2.0,3.0,4.0,2.0,3.0,0.0,6.0,6.0,0.0,4.0,8,,4.0,0.0,,4.0,2.0,2.0,3.0,8.0,0.0,7.0,4.0,,2.0,6.0,2.0,,0.0,1.0,0.0,3.0,0.0,8.0,6.0,6.0,0.0,4.0,8.0,,,,,1.0,4.0,3.0,54,0.02,3.5737051792828685,-0.1278663739871405
5.0,4.0,2.0,2.0,0.0,4.0,0.0,3.0,4.0,3.0,5.0,0.0,4.0,,2.0,0.0,,0.0,4.0,0.0,1.0,7.0,7.0,2.0,6.0,,1.0,7.0,,3.0,1.0,3.0,3.0,5.0,4.0,7.0,2.0,4.0,0.0,6,0.0,3.0,5.0,3.0,5.0,2.0,6.0,5.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,,2.0,3.0,6.0,1.0,0.0,4.0,4.0,,5.0,1.0,3.0,3.0,3.0,,3.0,,5.0,,6.0,55,0.02,2.9493927125506074,-0.12153652951103049
,4.0,2.0,2.0,0.0,3.0,7.0,0.0,1.0,0.0,6.0,7.0,2.0,,5.0,4.0,,7.0,3.0,4.0,3.0,0.0,5.0,0.0,2.0,2.0,3.0,0.0,7.0,,6.0,,2.0,2.0,4.0,1.0,0.0,3.0,,5,7.0,1.0,0.0,2.0,2.0,2.0,4.0,1.0,2.0,0.0,5.0,6.0,4.0,3.0,2.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,,5.0,4.0,3.0,,0.0,3.0,4.0,,,,,7.0,56,0.02,3.2142857142857144,-0.28169053910156033
,,5.0,2.0,4.0,5.0,6.0,2.0,0.0,6.0,4.0,6.0,2.0,7.0,1.0,5.0,4.0,0.0,5.0,7.0,6.0,6.0,,6.0,1.0,5.0,3.0,5.0,,7.0,2.0,3.0,3.0,5.0,0.0,3.0,4.0,7.0,,0,1.0,2.0,6.0,,,0.0,0.0,5.0,2.0,4.0,6.0,4.0,5.0,6.0,2.0,0.0,4.0,7.0,,2.0,6.0,7.0,0.0,,3.0,0.0,1.0,6.0,3.0,0.0,5.0,5.0,,6.0,,57,0.02,3.325301204819277,-0.25409093982057046
,4.0,9.0,3.0,2.0,9.0,0.0,0.0,5.0,4.0,3.0,8.0,7.0,3.0,3.0,0.0,0.0,0.0,9.0,5.0,3.0,7.0,5.0,8.0,7.0,6.0,7.0,5.0,0.0,,6.0,0.0,5.0,4.0,7.0,,2.0,,,5,8.0,2.0,7.0,,4.0,4.0,6.0,8.0,6.0,6.0,5.0,3.0,8.0,6.0,5.0,4.0,0.0,9.0,,6.0,0.0,1.0,3.0,7.0,5.0,7.0,6.0,,7.0,6.0,,,0.0,3.0,8.0,58,0.02,3.546523016650343,0.14794543902115279
4.0,5.0,,1.0,6.0,,2.0,0.0,4.0,5.0,6.0,5.0,3.0,0.0,6.0,0.0,5.0,7.0,6.0,0.0,5.0,3.0,3.0,5.0,0.0,6.0,3.0,3.0,1.0,,3.0,1.0,7.0,,5.0,3.0,0.0,3.0,7.0,3,3.0,6.0,6.0,,,7.0,5.0,1.0,3.0,2.0,1.0,0.0,1.0,7.0,2.0,,0.0,2.0,2.0,,3.0,,,1.0,7.0,3.0,0.0,5.0,,0.0,7.0,7.0,4.0,,6.0,59,0.02,3.4473684210526314,0.03038117531577785
,5.0,4.0,5.0,5.0,8.0,,4.0,2.0,3.0,5.0,7.0,5.0,0.0,1.0,8.0,,5.0,5.0,0.0,4.0,4.0,5.0,0.0,0.0,3.0,2.0,3.0,,,6.0,6.0,5.0,7.0,6.0,6.0,8.0,3.0,8.0,2,3.0,0.0,7.0,5.0,1.0,6.0,0.0,3.0,0.0,6.0,5.0,1.0,0.0,1.0,4.0,6.0,2.0,,5.0,6.0,4.0,0.0,7.0,4.0,6.0,7.0,,7.0,6.0,,6.0,6.0,6.0,,0.0,60,0.02,3.4275724275724277,-0.20142317977251362
5.0,0.0,7.0,2.0,3.0,3.0,,3.0,2.0,1.0,5.0,2.0,2.0,3.0,6.0,2.0,7.0,2.0,4.0,5.0,5.0,2.0,2.0,2.0,,0.0,,0.0,0.0,5.0,4.0,2.0,4.0,4.0,1.0,,6.0,0.0,3.0,6,1.0,7.0,1.0,0.0,,3.0,2.0,3.0,5.0,5.0,4.0,6.0,6.0,0.0,3.0,5.0,,6.0,3.0,6.0,0.0,7.0,6.0,4.0,0.0,2.0,5.0,,,0.0,3.0,,7.0,,3.0,61,0.02,3.2073778664007975,-0.10022804089568972
,1.0,5.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,,,7.0,,2.0,7.0,3.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,3.0,,3.0,2.0,2.0,5.0,5.0,2.0,3.0,3.0,3.0,5.0,5,5.0,3.0,2.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,7.0,2.0,3.0,2.0,0.0,5.0,5.0,0.0,3.0,0.0,4.0,7.0,5.0,2.0,2.0,0.0,6.0,5.0,4.0,,,,,1.0,,62,0.02,3.017543859649123,-0.3178723935211197
7.0,1.0,6.0,0.0,4.0,3.0,3.0,6.0,2.0,5.0,3.0,7.0,3.0,4.0,1.0,2.0,,3.0,,2.0,2.0,4.0,6.0,0.0,5.0,1.0,3.0,0.0,0.0,6.0,4.0,3.0,5.0,4.0,3.0,3.0,,1.0,4.0,2,3.0,2.0,4.0,0.0,2.0,7.0,2.0,,2.0,0.0,3.0,1.0,4.0,4.0,1.0,,4.0,5.0,0.0,4.0,2.0,,0.0,1.0,5.0,5.0,,,0.0,2.0,7.0,,,0.0,4.0,63,0.02,3.075225677031093,-0.09299427120746687
5.0,1.0,2.0,1.0,6.0,3.0,,1.0,5.0,4.0,1.0,2.0,5.0,7.0,1.0,5.0,7.0,0.0,,5.0,7.0,3.0,3.0,0.0,0.0,6.0,4.0,,,8.0,7.0,3.0,6.0,8.0,1.0,2.0,2.0,5.0,6.0,0,2.0,0.0,6.0,0.0,6.0,0.0,3.0,5.0,4.0,2.0,0.0,3.0,0.0,5.0,6.0,7.0,3.0,,4.0,2.0,3.0,8.0,3.0,2.0,0.0,7.0,8.0,8.0,8.0,4.0,3.0,,,,8.0,64,0.02,3.4755244755244754,-0.19865707810580818
2.0,4.0,5.0,5.0,3.0,7.0,8.0,4.0,7.0,4.0,1.0,8.0,1.0,,8.0,7.0,2.0,0.0,5.0,4.0,5.0,0.0,5.0,2.0,6.0,3.0,8.0,,0.0,8.0,4.0,1.0,6.0,,2.0,7.0,3.0,3.0,8.0,4,3.0,6.0,3.0,,2.0,4.0,1.0,5.0,5.0,1.0,6.0,,0.0,4.0,2.0,,3.0,6.0,5.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,,,0.0,,5.0,,,8.0,5.0,65,0.02,3.3853754940711465,-0.11213233523352968
7.0,2.0,5.0,0.0,7.0,,,4.0,0.0,,7.0,2.0,1.0,7.0,6.0,,3.0,4.0,,2.0,4.0,2.0,5.0,5.0,,4.0,1.0,7.0,7.0,0.0,6.0,,2.0,6.0,3.0,3.0,0.0,0.0,0.0,5,4.0,4.0,2.0,4.0,6.0,4.0,0.0,5.0,4.0,0.0,3.0,6.0,4.0,6.0,3.0,7.0,6.0,,5.0,5.0,7.0,4.0,6.0,0.0,0.0,3.0,3.0,,6.0,2.0,,4.0,,7.0,2.0,66,0.02,3.2954545454545454,-0.2429879657126824
2.0,2.0,5.0,1.0,7.0,6.0,,6.0,5.0,4.0,0.0,3.0,5.0,,5.0,8.0,,0.0,6.0,2.0,9.0,7.0,3.0,4.0,,0.0,6.0,4.0,5.0,,8.0,6.0,6.0,4.0,3.0,,9.0,0.0,,3,4.0,5.0,6.0,0.0,0.0,6.0,4.0,8.0,6.0,6.0,2.0,0.0,1.0,8.0,3.0,3.0,7.0,3.0,9.0,0.0,7.0,0.0,4.0,9.0,8.0,3.0,,4.0,6.0,7.0,0.0,5.0,,4.0,8.0,67,0.02,3.56286836935167,0.05056786096532218
,1.0,1.0,0.0,5.0,0.0,,8.0,5.0,5.0,4.0,,2.0,0.0,4.0,7.0,5.0,4.0,5.0,2.0,7.0,4.0,4.0,6.0,4.0,3.0,4.0,5.0,2.0,,4.0,3.0,,0.0,5.0,4.0,8.0,2.0,0.0,6,3.0,1.0,0.0,,2.0,4.0,3.0,3.0,4.0,1.0,3.0,8.0,2.0,4.0,8.0,0.0,,,2.0,6.0,4.0,5.0,,1.0,7.0,5.0,2.0,0.0,8.0,3.0,0.0,4.0,0.0,,6.0,68,0.02,3.492094861660079,0.07868221851366138
,0.0,6.0,5.0,3.0,2.0,6.0,2.0,2.0,4.0,0.0,,3.0,,1.0,0.0,8.0,8.0,8.0,1.0,,6.0,8.0,3.0,8.0,5.0,2.0,6.0,,,,4.0,0.0,2.0,5.0,7.0,0.0,6.0,6.0,7,5.0,0.0,5.0,1.0,6.0,4.0,2.0,7.0,6.0,2.0,8.0,0.0,5.0,2.0,5.0,5.0,5.0,6.0,4.0,0.0,4.0,7.0,3.0,0.0,1.0,3.0,,,5.0,8.0,,8.0,0.0,7.0,7.0,69,0.02,3.6252465483234713,-0.32911894555112803
5.0,2.0,0.0,0.0,5.0,1.0,5.0,0.0,3.0,0.0,7.0,3.0,6.0,1.0,1.0,6.0,6.0,6.0,7.0,5.0,8.0,4.0,0.0,8.0,,2.0,2.0,3.0,3.0,8.0,0.0,4.0,5.0,,3.0,,3.0,2.0,6.0,1,5.0,2.0,3.0,,1.0,2.0,0.0,4.0,,0.0,1.0,4.0,2.0,5.0,5.0,4.0,4.0,,3.0,2.0,4.0,2.0,1.0,3.0,0.0,4.0,6.0,8.0,,2.0,4.0,,6.0,,0.0,70,0.02,3.477867203219316,-0.2905054438867729
,7.0,5.0,6.0,0.0,3.0,,3.0,4.0,4.0,4.0,6.0,4.0,6.0,6.0,5.0,7.0,,2.0,1.0,3.0,7.0,5.0,2.0,5.0,2.0,0.0,5.0,6.0,0.0,3.0,3.0,7.0,,0.0,4.0,3.0,,5.0,6,5.0,0.0,5.0,,5.0,6.0,1.0,,2.0,2.0,4.0,4.0,,,7.0,6.0,0.0,2.0,6.0,1.0,2.0,0.0,0.0,,0.0,1.0,,5.0,0.0,7.0,7.0,,3.0,4.0,2.0,71,0.02,3.393170731707317,-0.22027335547325563
,4.0,2.0,3.0,0.0,6.0,3.0,3.0,5.0,6.0,2.0,2.0,4.0,6.0,0.0,5.0,0.0,,,5.0,0.0,7.0,0.0,3.0,7.0,2.0,3.0,5.0,7.0,,5.0,1.0,6.0,6.0,3.0,5.0,0.0,3.0,0.0,4,6.0,5.0,4.0,0.0,3.0,6.0,5.0,1.0,3.0,1.0,2.0,0.0,5.0,4.0,5.0,6.0,,,,5.0,1.0,,7.0,2.0,,0.0,,2.0,,4.0,4.0,5.0,7.0,,7.0,72,0.02,3.1924603174603177,-0.1090750028418912
0.0,5.0,0.0,4.0,2.0,5.0,,6.0,3.0,6.0,6.0,3.0,5.0,8.0,0.0,2.0,8.0,,4.0,4.0,4.0,,7.0,2.0,0.0,2.0,6.0,4.0,,8.0,5.0,0.0,7.0,7.0,1.0,6.0,4.0,0.0,,6,4.0,2.0,6.0,3.0,7.0,3.0,2.0,4.0,6.0,3.0,5.0,1.0,,1.0,0.0,5.0,5.0,,0.0,7.0,8.0,0.0,4.0,,5.0,3.0,4.0,8.0,,,,7.0,6.0,0.0,7.0,73,0.02,3.345617529880478,-0.18496710297882252
,3.0,3.0,4.0,3.0,7.0,,2.0,0.0,2.0,2.0,5.0,4.0,7.0,3.0,6.0,,3.0,0.0,3.0,1.0,4.0,7.0,3.0,,3.0,0.0,5.0,,,6.0,3.0,2.0,3.0,2.0,5.0,5.0,1.0,5.0,2,1.0,0.0,3.0,6.0,,1.0,2.0,4.0,0.0,4.0,4.0,1.0,,1.0,5.0,4.0,6.0,0.0,4.0,5.0,,4.0,3.0,2.0,4.0,0.0,,0.0,5.0,,4.0,0.0,0.0,,1.0,74,0.02,2.8775720164609053,-0.21721289019220336
,3.0,0.0,2.0,2.0,4.0,3.0,0.0,7.0,1.0,7.0,3.0,4.0,0.0,5.0,2.0,6.0,5.0,3.0,2.0,2.0,3.0,0.0,4.0,6.0,3.0,4.0,2.0,6.0,5.0,5.0,0.0,7.0,3.0,3.0,6.0,,5.0,3.0,5,0.0,1.0,2.0,3.0,6.0,1.0,4.0,2.0,,3.0,2.0,1.0,,2.0,0.0,5.0,0.0,7.0,7.0,2.0,0.0,,4.0,,1.0,1.0,,3.0,3.0,0.0,6.0,,7.0,,2.0,75,0.02,3.073293172690763,-0.22893775134114114
7.0,3.0,2.0,5.0,7.0,3.0,3.0,4.0,5.0,4.0,7.0,,7.0,,1.0,3.0,5.0,4.0,0.0,3.0,4.0,4.0,,,1.0,2.0,4.0,6.0,4.0,5.0,5.0,0.0,0.0,3.0,3.0,,0.0,4.0,,2,4.0,4.0,3.0,,0.0,7.0,0.0,3.0,6.0,5.0,,,2.0,3.0,2.0,6.0,3.0,7.0,6.0,7.0,0.0,4.0,0.0,5.0,7.0,5.0,4.0,7.0,,0.0,6.0,7.0,0.0,6.0,1.0,76,0.02,3.2012133468149644,-0.11968017212882136
,4.0,2.0,4.0,3.0,4.0,,3.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,3.0,6.0,,8.0,6.0,5.0,6.0,6.0,0.0,,3.0,2.0,,3.0,8.0,0.0,5.0,7.0,2.0,3.0,3.0,5.0,7.0,,3,7.0,3.0,3.0,4.0,6.0,0.0,6.0,3.0,0.0,3.0,0.0,1.0,4.0,2.0,2.0,5.0,3.0,2.0,,,3.0,4.0,2.0,6.0,4.0,5.0,0.0,,0.0,,4.0,,,0.0,2.0,77,0.02,3.315082644628099,-0.0933051132611627
5.0,0.0,,3.0,,0.0,3.0,0.0,3.0,2.0,0.0,0.0,5.0,,5.0,1.0,0.0,2.0,5.0,6.0,5.0,5.0,1.0,3.0,4.0,4.0,3.0,1.0,,4.0,5.0,0.0,4.0,3.0,3.0,5.0,1.0,2.0,,2,2.0,1.0,2.0,2.0,,4.0,4.0,3.0,,3.0,0.0,1.0,,1.0,3.0,5.0,4.0,3.0,5.0,0.0,1.0,2.0,5.0,3.0,4.0,0.0,4.0,,1.0,2.0,6.0,,1.0,6.0,,78,0.02,2.8751279426816785,-0.03260905026223159
3.0,2.0,4.0,5.0,0.0,1.0,7.0,5.0,3.0,6.0,1.0,7.0,1.0,2.0,0.0,7.0,,,0.0,4.0,6.0,6.0,8.0,4.0,0.0,0.0,7.0,6.0,8.0,8.0,3.0,6.0,2.0,0.0,2.0,8.0,7.0,4.0,5.0,5,7.0,4.0,0.0,,4.0,6.0,4.0,6.0,6.0,3.0,4.0,5.0,3.0,3.0,0.0,4.0,3.0,7.0,8.0,7.0,,,5.0,,8.0,8.0,3.0,,,4.0,0.0,0.0,,,1.0,79,0.02,3.5631163708086784,-0.17513973701162713
5.0,3.0,0.0,3.0,5.0,4.0,0.0,5.0,6.0,2.0,2.0,6.0,1.0,0.0,5.0,6.0,,3.0,,1.0,3.0,6.0,0.0,6.0,,4.0,0.0,2.0,2.0,,5.0,4.0,5.0,3.0,1.0,4.0,0.0,2.0,4.0,6,0.0,6.0,5.0,,3.0,1.0,6.0,4.0,,0.0,3.0,,0.0,2.0,6.0,2.0,3.0,6.0,2.0,3.0,4.0,3.0,2.0,2.0,,1.0,2.0,,6.0,,1.0,0.0,3.0,,4.0,80,0.02,2.965034965034965,0.09164984232984252
5.0,4.0,5.0,3.0,1.0,,3.0,0.0,0.0,5.0,7.0,1.0,3.0,,2.0,3.0,5.0,0.0,2.0,3.0,6.0,0.0,3.0,2.0,,3.0,0.0,1.0,5.0,6.0,4.0,5.0,0.0,,6.0,3.0,3.0,1.0,7.0,3,3.0,2.0,3.0,,3.0,6.0,2.0,1.0,,4.0,4.0,3.0,3.0,4.0,0.0,1.0,5.0,3.0,,1.0,1.0,0.0,7.0,,4.0,3.0,0.0,5.0,4.0,0.0,,,5.0,,4.0,81,0.02,2.9815762538382806,-0.12085598227062015
5.0,4.0,0.0,3.0,2.0,8.0,8.0,3.0,1.0,5.0,3.0,,4.0,0.0,5.0,4.0,,6.0,2.0,4.0,8.0,5.0,,0.0,7.0,2.0,1.0,,6.0,5.0,6.0,3.0,7.0,4.0,4.0,0.0,4.0,5.0,0.0,4,0.0,1.0,5.0,8.0,0.0,4.0,7.0,6.0,5.0,2.0,4.0,5.0,,3.0,7.0,0.0,8.0,3.0,3.0,0.0,4.0,0.0,4.0,6.0,8.0,6.0,7.0,4.0,4.0,,,,7.0,,8.0,82,0.02,3.245508982035928,-0.13306063595329654
5.0,3.0,1.0,4.0,4.0,4.0,7.0,7.0,2.0,4.0,3.0,5.0,4.0,7.0,5.0,6.0,,2.0,7.0,0.0,7.0,2.0,4.0,4.0,,3.0,2.0,5.0,,,4.0,0.0,,0.0,3.0,,3.0,2.0,,3,5.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,3.0,1.0,1.0,1.0,,0.0,7.0,4.0,3.0,,1.0,0.0,6.0,5.0,1.0,5.0,5.0,0.0,1.0,,6.0,7.0,,6.0,83,0.02,3.1431472081218272,-0.31932563749285037
2.0,2.0,4.0,4.0,0.0,4.0,6.0,7.0,0.0,0.0,4.0,0.0,5.0,,2.0,,6.0,4.0,5.0,6.0,5.0,7.0,3.0,6.0,5.0,0.0,3.0,,5.0,2.0,3.0,6.0,4.0,3.0,7.0,0.0,2.0,5.0,0.0,0,0.0,,5.0,6.0,6.0,7.0,3.0,5.0,3.0,7.0,1.0,2.0,5.0,6.0,5.0,1.0,3.0,2.0,,1.0,0.0,4.0,6.0,,7.0,,3.0,6.0,5.0,6.0,7.0,7.0,7.0,5.0,4.0,84,0.02,3.2761714855433697,-0.1503868984048348
6.0,2.0,6.0,2.0,0.0,0.0,,3.0,3.0,2.0,0.0,4.0,4.0,,3.0,5.0,5.0,7.0,0.0,3.0,0.0,4.0,8.0,1.0,7.0,5.0,3.0,7.0,,4.0,6.0,4.0,1.0,,6.0,4.0,1.0,3.0,7.0,2,3.0,,3.0,5.0,8.0,3.0,3.0,2.0,,2.0,6.0,1.0,4.0,3.0,1.0,4.0,0.0,0.0,8.0,8.0,,3.0,3.0,0.0,0.0,4.0,,0.0,2.0,,3.0,,8.0,,3.0,85,0.02,3.3585858585858586,-0.3116105024610743
4.0,3.0,2.0,2.0,6.0,1.0,,3.0,0.0,5.0,3.0,2.0,2.0,5.0,1.0,3.0,,5.0,1.0,3.0,4.0,0.0,3.0,2.0,6.0,6.0,5.0,,,5.0,2.0,,0.0,5.0,3.0,4.0,1.0,1.0,6.0,0,3.0,,0.0,5.0,3.0,2.0,2.0,0.0,0.0,6.0,0.0,2.0,5.0,4.0,0.0,,4.0,1.0,4.0,,6.0,,2.0,3.0,5.0,0.0,6.0,,4.0,4.0,,6.0,,4.0,5.0,86,0.02,2.945066124109868,-0.36255003928724894
6.0,7.0,4.0,0.0,2.0,7.0,,0.0,4.0,5.0,3.0,6.0,0.0,,3.0,3.0,,5.0,1.0,3.0,,5.0,3.0,2.0,,1.0,2.0,0.0,7.0,0.0,5.0,6.0,6.0,0.0,5.0,7.0,4.0,4.0,7.0,6,1.0,3.0,2.0,,1.0,2.0,5.0,0.0,6.0,0.0,2.0,4.0,0.0,6.0,2.0,4.0,2.0,5.0,6.0,4.0,7.0,,2.0,1.0,6.0,4.0,4.0,,7.0,,0.0,,4.0,,5.0,87,0.02,3.2253521126760565,-0.27330381049263347
,5.0,4.0,1.0,4.0,1.0,4.0,3.0,0.0,0.0,2.0,,4.0,,5.0,,,,,0.0,5.0,,5.0,5.0,,8.0,6.0,0.0,3.0,4.0,7.0,0.0,2.0,0.0,4.0,,1.0,0.0,4.0,7,4.0,6.0,5.0,,5.0,6.0,8.0,7.0,4.0,6.0,3.0,7.0,6.0,4.0,8.0,6.0,3.0,5.0,2.0,5.0,2.0,3.0,6.0,7.0,0.0,5.0,6.0,6.0,0.0,,3.0,0.0,5.0,7.0,5.0,88,0.02,3.4783047426841573,0.12102797655904625
,0.0,4.0,4.0,2.0,7.0,8.0,2.0,4.0,1.0,3.0,0.0,5.0,4.0,0.0,4.0,8.0,,5.0,1.0,2.0,4.0,5.0,,,0.0,1.0,1.0,7.0,6.0,5.0,3.0,0.0,,4.0,,6.0,4.0,,0,2.0,1.0,1.0,5.0,3.0,3.0,2.0,2.0,0.0,6.0,4.0,1.0,,,3.0,3.0,1.0,7.0,7.0,4.0,4.0,5.0,3.0,5.0,1.0,3.0,4.0,5.0,0.0,0.0,0.0,,,5.0,6.0,89,0.02,3.4172517552657973,-0.3707879157195645
7.0,3.0,2.0,0.0,2.0,0.0,,3.0,1.0,4.0,4.0,7.0,5.0,,2.0,6.0,,7.0,4.0,6.0,0.0,0.0,7.0,7.0,3.0,2.0,3.0,7.0,4.0,,5.0,3.0,4.0,5.0,3.0,0.0,3.0,3.0,5.0,3,3.0,0.0,0.0,7.0,7.0,0.0,2.0,2.0,,2.0,2.0,5.0,0.0,2.0,4.0,5.0,4.0,4.0,3.0,0.0,7.0,4.0,,3.0,4.0,7.0,3.0,5.0,6.0,5.0,,,6.0,,5.0,90,0.02,3.108829568788501,-0.4353349068630993
6.0,1.0,4.0,2.0,2.0,0.0,8.0,2.0,4.0,3.0,1.0,0.0,3.0,0.0,3.0,,0.0,3.0,2.0,4.0,6.0,8.0,8.0,,5.0,3.0,2.0,7.0,,1.0,1.0,1.0,8.0,0.0,3.0,5.0,2.0,5.0,0.0,3,1.0,0.0,1.0,5.0,3.0,5.0,4.0,0.0,2.0,2.0,4.0,5.0,8.0,3.0,4.0,1.0,0.0,8.0,,7.0,5.0,0.0,7.0,4.0,3.0,5.0,4.0,,7.0,4.0,6.0,8.0,6.0,,6.0,91,0.02,3.2514910536779325,-0.2307405978186638
,4.0,7.0,6.0,6.0,0.0,0.0,1.0,0.0,1.0,4.0,9.0,4.0,9.0,0.0,3.0,,3.0,5.0,6.0,4.0,4.0,5.0,6.0,0.0,8.0,2.0,4.0,6.0,9.0,2.0,7.0,0.0,5.0,3.0,8.0,8.0,0.0,0.0,2,0.0,7.0,2.0,,0.0,3.0,6.0,2.0,,4.0,4.0,7.0,,1.0,6.0,3.0,6.0,,3.0,5.0,,,6.0,6.0,9.0,5.0,7.0,8.0,,7.0,3.0,,7.0,9.0,4.0,92,0.02,3.7635467980295565,-0.18192215678661156
