0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,seed,complex_param,EPH,corr
2.0,2,2.0,1,0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,1,,1,2.0,,2.0,2.0,1,2.0,0.0,2.0,0.0,,1,1,0.0,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,,1,2.0,1.0,0,,1.0,1.0,2,2.0,2.0,0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,2.0,2.0,1,2.0,0.0,2.0,2.0,,,,,2.0,56,8,1.3255512321660181,-0.40668838927573736
2.0,1,2.0,1,1,2.0,2.0,1.0,0.0,1.0,2.0,2.0,1,,1,2.0,,0.0,2.0,1,1.0,2.0,2.0,2.0,,2,1,2.0,,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,,0,2.0,1.0,1,,2.0,0.0,0,1.0,2.0,1,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,,0.0,2.0,2.0,0,2.0,2.0,2.0,0.0,2.0,,,2.0,2.0,57,8,1.2611464968152866,-0.5602383035023559
,3,3.0,2,2,3.0,0.0,0.0,3.0,2.0,3.0,3.0,1,1.0,2,0.0,0.0,0.0,3.0,2,3.0,3.0,3.0,3.0,,3,2,3.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,,3,3.0,3.0,1,2.0,3.0,3.0,2,2.0,3.0,2,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,2.0,0.0,,3.0,3.0,3.0,2,,3.0,1.0,3.0,3.0,2.0,0.0,,3.0,58,8,1.587105624142661,-0.035676311517135774
,2,2.0,2,1,,1.0,0.0,1.0,2.0,2.0,,1,0.0,2,0.0,,,,0,2.0,,1.0,2.0,0.0,2,1,,,,2.0,2.0,,2.0,2.0,,0.0,,,2,1.0,2.0,2,,,2.0,2,2.0,2.0,2,2.0,0.0,2.0,2.0,2.0,,0.0,,,2.0,2.0,,1.0,,2.0,2,0.0,,,0.0,1.0,,,1.0,1.0,59,8,1.4207792207792207,0.32940137152233456
,2,2.0,2,1,,,2.0,2.0,2.0,,,2,0.0,2,,,,,0,,,,0.0,0.0,2,1,,,,2.0,2.0,2.0,,2.0,,,2.0,,2,,0.0,2,,,2.0,0,2.0,0.0,2,2.0,,0.0,2.0,2.0,,2.0,,,,1.0,0.0,2.0,,,2,,1.0,,1.0,,,1.0,,0.0,60,8,1.528809218950064,0.3499083514181884
,0,,1,2,,,2.0,,2.0,2.0,,1,,2,,,,1.0,2,,,1.0,1.0,2.0,0,2,0.0,0.0,1.0,2.0,2.0,,2.0,,,,0.0,,2,,2.0,2,0.0,,2.0,2,2.0,,2,,2.0,,0.0,2.0,,2.0,,,,0.0,,,,0.0,2,,,,0.0,,,,,,61,8,1.466992665036675,0.4287382932714497
2.0,1,1.0,1,1,2.0,,1.0,1.0,2.0,1.0,2.0,1,,2,2.0,,2.0,2.0,1,0.0,2.0,0.0,2.0,,0,0,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1,2.0,1.0,1,0.0,2.0,2.0,2,0.0,1.0,2,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,,,2.0,2.0,2.0,0,2.0,,2.0,,,,,,2.0,62,8,1.3493506493506493,-0.34727351860089983
,2,2.0,0,2,,2.0,2.0,2.0,1.0,2.0,,2,,2,,,,,1,,,,0.0,,2,2,0.0,0.0,,2.0,,2.0,2.0,,2.0,2.0,2.0,,2,2.0,2.0,2,0.0,,2.0,1,,,0,1.0,,,,,,2.0,,0.0,,,,0.0,,,2,,,0.0,,,,,0.0,,63,8,1.505050505050505,0.26843114056371936
,1,2.0,1,1,2.0,,2.0,2.0,2.0,2.0,,2,,2,2.0,,0.0,2.0,1,2.0,2.0,,0.0,0.0,2,2,,,,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,,0,1.0,0.0,1,0.0,,0.0,2,1.0,2.0,1,0.0,2.0,0.0,2.0,2.0,,2.0,,2.0,2.0,,,2.0,2.0,0.0,2,2.0,,,,,1.0,,,2.0,64,8,1.4247669773635152,-0.08372319698455832
,2,2.0,2,2,,,2.0,2.0,2.0,2.0,,1,,2,,1.0,0.0,,1,2.0,0.0,,2.0,,2,2,,0.0,,2.0,1.0,,,,,,2.0,,2,,2.0,1,,,2.0,2,2.0,,2,2.0,2.0,0.0,2.0,2.0,1.0,2.0,,,0.0,0.0,0.0,2.0,2.0,0.0,0,,,0.0,1.0,,,,,1.0,65,8,1.4015748031496063,0.49728234491722745
,2,2.0,0,1,2.0,,1.0,0.0,2.0,2.0,2.0,1,,2,2.0,1.0,2.0,1.0,1,2.0,2.0,2.0,2.0,,1,1,2.0,,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1,2.0,2.0,1,,2.0,2.0,0,1.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,0.0,0.0,1,,2.0,2.0,,,,,,2.0,66,8,1.3628922237380627,-0.29153198873388514
1.0,1,2.0,2,1,,,2.0,2.0,2.0,0.0,,2,,2,,,0.0,2.0,2,,,,2.0,,0,2,,,,2.0,2.0,2.0,1.0,2.0,,,0.0,,2,,2.0,2,0.0,0.0,2.0,1,2.0,,1,2.0,0.0,,2.0,2.0,,2.0,,,0.0,2.0,0.0,2.0,,,2,,,,,0.0,,2.0,,,67,8,1.4195624195624195,0.35441345061230484
,2,2.0,0,2,0.0,,2.0,2.0,1.0,2.0,,2,0.0,2,,,,,1,,,2.0,,,2,1,,,,2.0,,2.0,0.0,2.0,,,2.0,0.0,2,,2.0,0,,,2.0,2,2.0,,1,2.0,,,,,0.0,2.0,,,,1.0,,2.0,,,2,,0.0,2.0,,0.0,,0.0,,,68,8,1.4751592356687897,0.293694944850047
,0,2.0,1,1,2.0,,2.0,1.0,2.0,0.0,2.0,1,,2,0.0,,2.0,2.0,1,2.0,2.0,2.0,2.0,,2,1,,,,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,,1,2.0,0.0,1,,,2.0,1,2.0,2.0,1,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,,,2.0,0.0,2.0,1,2.0,2.0,2.0,,,,0.0,,2.0,69,8,1.335509138381201,-0.21733803164124915
2.0,1,0.0,0,1,2.0,2.0,0.0,2.0,0.0,2.0,2.0,1,2.0,1,2.0,,2.0,2.0,1,2.0,2.0,0.0,2.0,,1,1,2.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,,1,2.0,1.0,1,,2.0,1.0,0,2.0,2.0,0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,0.0,1,2.0,2.0,1.0,2.0,2.0,,,2.0,0.0,70,8,1.2944162436548223,-0.5772407407131745
,2,2.0,1,0,2.0,,2.0,2.0,1.0,2.0,2.0,1,,2,2.0,,2.0,2.0,1,2.0,2.0,,2.0,,2,0,,,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,,2,1.0,0.0,1,,2.0,2.0,2,2.0,2.0,1,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,,0.0,1,2.0,2.0,0.0,1.0,,,,,2.0,71,8,1.3884992987377278,-0.17131193846328693
,2,1.0,1,0,,,2.0,2.0,2.0,2.0,,1,,0,2.0,0.0,2.0,2.0,1,0.0,2.0,0.0,2.0,,2,1,,,,2.0,2.0,2.0,,2.0,2.0,0.0,2.0,0.0,1,2.0,2.0,2,0.0,,2.0,2,1.0,2.0,2,2.0,0.0,2.0,2.0,2.0,,2.0,,,2.0,,,2.0,2.0,,0,,,2.0,,,,,,,72,8,1.4236387782204516,-0.05009677405088864
0.0,1,0.0,2,2,,,2.0,2.0,2.0,2.0,,1,,0,,,,2.0,1,,,,2.0,0.0,2,2,,,,2.0,0.0,,,2.0,,2.0,0.0,2.0,2,,2.0,2,1.0,,2.0,2,2.0,,2,2.0,2.0,,,0.0,1.0,2.0,,0.0,,,0.0,,,,2,,,,,2.0,,,0.0,,73,8,1.4801026957637997,0.31713663486219257
,2,2.0,1,2,2.0,,2.0,0.0,2.0,2.0,1.0,2,,2,,,,0.0,1,2.0,,,2.0,1.0,2,0,,,,2.0,,1.0,,2.0,,,2.0,,2,,0.0,2,,,2.0,2,2.0,0.0,2,2.0,,,2.0,2.0,,,0.0,,,,,,,,0,,0.0,2.0,,,0.0,0.0,1.0,2.0,74,8,1.4724409448818898,0.30252799969777056
,2,0.0,1,2,,,0.0,2.0,2.0,2.0,,1,0.0,2,,,,2.0,2,,,0.0,2.0,1.0,2,1,,,,2.0,0.0,,,2.0,,2.0,2.0,,2,0.0,2.0,2,,,2.0,2,2.0,,2,2.0,2.0,,2.0,0.0,,0.0,,,2.0,0.0,,2.0,,,1,,2.0,2.0,0.0,,,,,,75,8,1.479328165374677,0.20996638121717381
,2,2.0,2,2,,,2.0,2.0,2.0,,,1,,2,,,,0.0,2,,,,,,2,1,,,,2.0,0.0,0.0,,,,0.0,2.0,,2,,2.0,1,,0.0,2.0,0,2.0,,2,2.0,2.0,,2.0,2.0,,2.0,,,,0.0,,0.0,,2.0,1,,2.0,,0.0,,,0.0,,2.0,76,8,1.4495530012771392,0.3443959889082697
2.0,1,1.0,2,1,2.0,,2.0,0.0,1.0,2.0,,1,0.0,2,2.0,,2.0,2.0,1,2.0,2.0,2.0,0.0,,2,1,,,,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,1,2.0,1.0,2,,2.0,0.0,2,2.0,0.0,2,0.0,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,2.0,,,2.0,2.0,2.0,2,0.0,,0.0,2.0,,,,0.0,2.0,77,8,1.3342318059299192,-0.15384332729408773
2.0,0,1.0,1,1,0.0,,0.0,2.0,2.0,0.0,0.0,2,,2,2.0,0.0,2.0,2.0,1,2.0,2.0,2.0,1.0,,1,1,2.0,,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,,1,2.0,2.0,1,,2.0,2.0,2,1.0,2.0,1,0.0,2.0,2.0,2.0,1.0,2.0,2.0,,1.0,0.0,,,2.0,2.0,2.0,0,2.0,2.0,,,,,,,2.0,78,8,1.3359580052493438,-0.28816980863973046
,1,2.0,1,0,2.0,,2.0,2.0,2.0,2.0,2.0,2,1.0,0,2.0,,2.0,0.0,1,,2.0,2.0,2.0,0.0,0,2,2.0,,,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,,2,,2.0,0,,,1.0,2,2.0,2.0,2,2.0,2.0,,2.0,0.0,,2.0,,,2.0,,,2.0,,2.0,1,,,2.0,,0.0,0.0,,,,79,8,1.4938101788170564,-0.06063182844296971
,2,0.0,2,1,,0.0,2.0,2.0,2.0,1.0,,1,0.0,2,2.0,,2.0,2.0,2,,2.0,0.0,2.0,,2,0,,,,2.0,2.0,2.0,,2.0,1.0,0.0,2.0,2.0,2,0.0,2.0,2,,,2.0,1,1.0,2.0,0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,,2.0,,,1.0,2.0,,,1,,,,,,0.0,,,,80,8,1.4300791556728232,0.1005975229310425
,2,2.0,1,1,2.0,,0.0,0.0,2.0,2.0,,1,1.0,2,2.0,,0.0,2.0,1,2.0,0.0,2.0,2.0,1.0,2,0,,,,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,,1,2.0,1.0,2,,2.0,2.0,1,2.0,2.0,1,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,,0.0,2.0,2.0,2.0,2,0.0,,1.0,0.0,,,,,2.0,81,8,1.4025069637883008,-0.09426860772886328
,2,0.0,2,1,,,2.0,2.0,2.0,2.0,,1,0.0,2,,,,,2,,,,0.0,,2,1,,,,2.0,2.0,,,,0.0,,2.0,0.0,2,0.0,2.0,2,1.0,0.0,2.0,2,2.0,,1,2.0,2.0,1.0,2.0,2.0,0.0,2.0,,,0.0,,0.0,1.0,,,2,2.0,,,,,,,,,82,8,1.40126582278481,0.456376054964354
,1,1.0,1,1,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1,,1,2.0,,2.0,2.0,0,2.0,2.0,2.0,2.0,,2,1,2.0,,,2.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,,2,2.0,2.0,1,,0.0,2.0,0,0.0,0.0,1,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,,0.0,2.0,2.0,2,2.0,,0.0,2.0,,,,,2.0,83,8,1.3652058432934926,-0.4198535985065834
,2,2.0,1,0,2.0,,1.0,0.0,0.0,2.0,0.0,1,,2,2.0,,2.0,2.0,1,2.0,2.0,,1.0,,0,1,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0,0.0,2.0,1,,,2.0,2,2.0,2.0,1,2.0,2.0,,2.0,2.0,,2.0,1.0,2.0,2.0,0.0,,2.0,2.0,2.0,2,2.0,2.0,2.0,1.0,1.0,,1.0,,2.0,84,8,1.4041379310344828,-0.15004428043974766
,2,2.0,1,0,0.0,,2.0,2.0,2.0,0.0,2.0,1,2.0,2,2.0,1.0,2.0,0.0,1,0.0,1.0,,2.0,,2,1,,,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,2,1.0,2.0,1,,,2.0,2,2.0,2.0,1,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,,2.0,0.0,0.0,1,2.0,0.0,2.0,,,2.0,,,2.0,85,8,1.340689655172414,0.023309854600041917
2.0,1,1.0,1,1,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1,,1,2.0,,2.0,2.0,1,2.0,0.0,2.0,2.0,,1,1,2.0,,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,,0,1.0,1.0,0,2.0,2.0,1.0,1,0.0,0.0,1,0.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,,,2.0,2.0,2.0,0,2.0,2.0,2.0,2.0,,,,1.0,2.0,86,8,1.2651515151515151,-0.5729099411584666
1.0,1,2.0,0,1,,,0.0,2.0,1.0,2.0,,0,,2,2.0,,2.0,1.0,1,2.0,2.0,,2.0,,2,2,0.0,,0.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,,2,2.0,2.0,2,,,1.0,2,0.0,2.0,0,2.0,2.0,0.0,2.0,2.0,,2.0,,2.0,2.0,,1.0,2.0,,2.0,2,,,,,0.0,,,,,87,8,1.4833997343957503,0.014228267113006251
,2,2.0,1,2,,,2.0,0.0,0.0,,,1,,2,2.0,,,2.0,0,2.0,,,2.0,,2,2,0.0,1.0,,2.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,2,2.0,2.0,2,,,1.0,2,2.0,,2,2.0,,,,2.0,,2.0,,1.0,,2.0,,2.0,2.0,0.0,1,,,0.0,,,0.0,,,,88,8,1.4725415070242656,0.1931333068478974
2.0,0,2.0,1,1,2.0,,2.0,2.0,1.0,2.0,0.0,1,,0,2.0,,2.0,2.0,1,2.0,2.0,2.0,2.0,,0,1,2.0,,,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,,0,2.0,2.0,2,,2.0,1.0,1,2.0,0.0,2,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,,2.0,1.0,2.0,1,2.0,2.0,0.0,0.0,0.0,,,,2.0,89,8,1.3295292439372326,-0.22727166589201128
,1,1.0,0,1,0.0,,1.0,1.0,2.0,2.0,1.0,2,,2,2.0,,2.0,2.0,1,0.0,0.0,2.0,2.0,,1,2,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,,1,2.0,0.0,0,,2.0,0.0,2,1.0,2.0,1,1.0,2.0,0.0,2.0,2.0,,2.0,2.0,2.0,0.0,,,2.0,2.0,2.0,2,2.0,,,,,,,,2.0,90,8,1.363994743758213,-0.23699507987569893
3.0,2,2.0,2,2,0.0,3.0,3.0,3.0,2.0,3.0,0.0,2,0.0,2,3.0,0.0,2.0,2.0,2,3.0,3.0,3.0,2.0,,2,2,1.0,,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,2.0,0.0,1,3.0,0.0,2,,3.0,3.0,3,0.0,3.0,2,3.0,3.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,0.0,3.0,3.0,1.0,2,3.0,3.0,1.0,3.0,,,,2.0,3.0,91,8,1.5370611183355007,-0.08212214015079691
,1,2.0,2,1,0.0,0.0,1.0,0.0,2.0,2.0,,2,,0,,,2.0,1.0,2,,2.0,,2.0,0.0,1,2,2.0,,,2.0,2.0,0.0,,2.0,2.0,2.0,0.0,0.0,2,0.0,2.0,2,,0.0,2.0,2,1.0,2.0,1,2.0,,,2.0,2.0,2.0,2.0,,,2.0,,,2.0,,,2,,,1.0,,,,,,2.0,92,8,1.4204244031830238,0.19821396261772709
,0,2.0,1,1,2.0,0.0,2.0,2.0,1.0,2.0,2.0,1,,2,2.0,,2.0,2.0,1,0.0,2.0,,2.0,,0,1,2.0,,,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2,2.0,2.0,1,,2.0,1.0,2,2.0,2.0,2,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,1.0,0.0,2.0,,0.0,2.0,0.0,1,,2.0,0.0,,,0.0,,,1.0,93,8,1.3222222222222222,-0.14990864551667482
2.0,1,1.0,1,1,0.0,2.0,1.0,2.0,1.0,2.0,2.0,0,,1,2.0,,2.0,2.0,1,2.0,0.0,2.0,2.0,,1,2,0.0,,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1,2.0,1.0,1,,2.0,2.0,0,0.0,1.0,0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,,2.0,2.0,2.0,0,2.0,2.0,2.0,1.0,,,,0.0,2.0,94,8,1.2953105196451205,-0.46425820847455856
0.0,2,3.0,3,2,3.0,3.0,3.0,2.0,0.0,0.0,,2,0.0,2,3.0,,3.0,3.0,2,3.0,3.0,3.0,3.0,0.0,2,2,,0.0,,3.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,,1,3.0,3.0,3,,0.0,3.0,0,3.0,0.0,3,3.0,3.0,,3.0,3.0,,3.0,3.0,,,,,3.0,,,3,,,3.0,,2.0,,,0.0,3.0,95,8,1.6657894736842105,0.060204649976350604
0.0,1,2.0,1,1,2.0,1.0,1.0,2.0,0.0,2.0,2.0,1,1.0,2,2.0,,0.0,2.0,1,2.0,2.0,2.0,2.0,,2,2,2.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,,1,0.0,1.0,0,,2.0,0.0,2,2.0,2.0,1,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,,,2.0,2.0,2.0,2,2.0,2.0,2.0,,,,,,2.0,96,8,1.339779005524862,-0.25069508362461196
,1,0.0,1,2,,,2.0,2.0,0.0,2.0,,1,,2,,,,2.0,1,2.0,,,2.0,,2,2,,,,2.0,2.0,2.0,1.0,0.0,,,1.0,,2,2.0,2.0,2,0.0,,0.0,2,2.0,2.0,2,2.0,,,,2.0,,1.0,0.0,0.0,,0.0,,2.0,2.0,2.0,2,,0.0,2.0,0.0,,,,,,97,8,1.3974025974025974,0.24065483967921297
,2,2.0,2,2,0.0,,2.0,2.0,1.0,2.0,2.0,2,,2,,,,2.0,1,,,,1.0,,1,1,,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,,2,2.0,2.0,1,,0.0,2.0,2,2.0,2.0,0,2.0,,,0.0,2.0,,2.0,0.0,,2.0,,,2.0,,2.0,2,1.0,,,,,,,0.0,2.0,98,8,1.436734693877551,0.22826542252321272
,2,2.0,1,0,2.0,0.0,2.0,2.0,2.0,0.0,,2,,0,2.0,,2.0,2.0,2,,2.0,,1.0,0.0,2,2,,0.0,,2.0,1.0,,,1.0,2.0,2.0,2.0,,2,,2.0,1,,0.0,2.0,1,0.0,,2,2.0,0.0,,2.0,2.0,,2.0,,,,,0.0,2.0,,,2,,,,,,,,2.0,,99,8,1.4652686762778506,0.1789258333994981
,1,2.0,1,1,2.0,,2.0,2.0,1.0,2.0,,1,,2,2.0,,2.0,2.0,1,0.0,,,1.0,,2,0,,,,2.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,,2,0.0,0.0,2,,,2.0,2,2.0,2.0,2,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,,2.0,2.0,2.0,0.0,1,2.0,2.0,2.0,2.0,,,,1.0,2.0,100,8,1.4082191780821918,-0.22163415968194197
,2,0.0,1,1,,0.0,2.0,2.0,2.0,2.0,2.0,1,0.0,0,2.0,0.0,,2.0,1,2.0,0.0,,2.0,,1,2,0.0,,,2.0,1.0,2.0,,2.0,2.0,2.0,0.0,,2,2.0,2.0,2,,,2.0,2,1.0,2.0,1,2.0,2.0,2.0,0.0,2.0,,2.0,,2.0,2.0,,,2.0,,2.0,0,,,,,,,,,2.0,101,8,1.410427807486631,-0.07556154546812843
,0,2.0,1,1,2.0,2.0,1.0,0.0,0.0,1.0,2.0,1,,2,2.0,,2.0,2.0,1,0.0,0.0,2.0,0.0,,2,1,2.0,,,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,,2,2.0,1.0,1,,2.0,1.0,2,2.0,2.0,2,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,,2.0,2.0,2.0,2,,2.0,2.0,,,,,,2.0,102,8,1.3544474393530996,-0.345618675362459
2.0,1,0.0,0,1,2.0,,2.0,2.0,2.0,1.0,2.0,1,,1,2.0,,2.0,0.0,1,2.0,2.0,2.0,2.0,,2,1,,,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,,1,2.0,0.0,1,,2.0,2.0,1,1.0,2.0,1,0.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,2.0,2.0,2.0,1,2.0,2.0,2.0,2.0,,,,,0.0,103,8,1.3228247162673392,-0.5510181455168806
2.0,1,0.0,1,1,2.0,,0.0,2.0,2.0,0.0,2.0,1,,2,2.0,,2.0,2.0,1,2.0,0.0,2.0,2.0,,2,1,,,,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,,1,2.0,2.0,2,0.0,2.0,2.0,0,1.0,0.0,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,,,0.0,2.0,2.0,2,1.0,,0.0,,,,,,2.0,104,8,1.3488681757656458,-0.2690213684427265
,2,1.0,2,0,,,2.0,2.0,2.0,2.0,,1,0.0,2,,,2.0,,1,2.0,,,2.0,,2,1,,1.0,,2.0,2.0,2.0,0.0,2.0,,2.0,2.0,0.0,0,0.0,2.0,2,,,2.0,2,2.0,2.0,2,2.0,2.0,,,,,2.0,,1.0,2.0,1.0,,1.0,0.0,,2,0.0,,0.0,,,,0.0,,,105,8,1.4281949934123848,0.34376966800272596
0.0,0,1.0,1,0,,,2.0,2.0,2.0,2.0,2.0,0,,2,0.0,,,2.0,1,2.0,,,0.0,,2,2,,,,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,,2,2.0,2.0,2,0.0,,2.0,1,2.0,2.0,2,2.0,1.0,2.0,2.0,2.0,,2.0,,2.0,2.0,,0.0,0.0,1.0,2.0,0,,,2.0,,,,,,,106,8,1.491825613079019,-0.026494608244042185
,2,2.0,1,2,,,2.0,2.0,1.0,0.0,,0,,2,2.0,,2.0,2.0,1,2.0,,2.0,2.0,,2,1,,,0.0,2.0,2.0,2.0,0.0,2.0,,2.0,2.0,2.0,2,2.0,2.0,1,,,2.0,2,2.0,,0,2.0,2.0,2.0,2.0,0.0,,2.0,,2.0,0.0,0.0,,2.0,,,2,,,0.0,0.0,,2.0,,,,107,8,1.4829931972789117,-0.0459529137453397
,2,0.0,1,2,2.0,,2.0,2.0,2.0,0.0,,1,,2,,,2.0,,1,2.0,2.0,,2.0,,2,1,,,,0.0,1.0,2.0,2.0,2.0,,2.0,2.0,,1,0.0,2.0,2,0.0,2.0,2.0,2,2.0,2.0,0,2.0,2.0,,2.0,1.0,,2.0,0.0,,2.0,,,2.0,0.0,2.0,2,2.0,0.0,,0.0,,,,,2.0,108,8,1.4335180055401662,0.04555280478539542
,1,2.0,0,1,2.0,,2.0,2.0,1.0,0.0,2.0,2,,0,2.0,,2.0,2.0,0,2.0,2.0,2.0,2.0,,1,1,,,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,,1,2.0,2.0,2,0.0,0.0,0.0,1,1.0,2.0,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,2.0,2.0,2,2.0,0.0,2.0,2.0,,,,,2.0,109,8,1.3958620689655172,-0.38125839224353986
,2,2.0,1,1,2.0,,2.0,2.0,2.0,0.0,0.0,2,,2,2.0,,2.0,,0,0.0,2.0,,2.0,,1,1,1.0,0.0,,0.0,2.0,2.0,,2.0,2.0,0.0,2.0,,1,2.0,2.0,1,,,2.0,2,2.0,2.0,2,0.0,2.0,,2.0,2.0,,2.0,,,2.0,,,2.0,,2.0,2,0.0,0.0,,2.0,,,,,2.0,110,8,1.4546703296703296,0.05229450003385196
,1,0.0,1,2,2.0,,2.0,2.0,2.0,2.0,,1,2.0,2,,,,0.0,1,0.0,,,2.0,,2,0,2.0,,,0.0,2.0,0.0,2.0,2.0,,,2.0,,1,2.0,2.0,2,,,2.0,2,2.0,2.0,2,2.0,2.0,,2.0,2.0,,2.0,,,2.0,,,0.0,0.0,2.0,1,,,2.0,,,0.0,,0.0,2.0,111,8,1.4332460732984293,0.005741171529042254
,2,2.0,1,2,2.0,,1.0,2.0,2.0,2.0,2.0,1,,2,,0.0,2.0,1.0,1,2.0,2.0,0.0,2.0,,0,2,0.0,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,1,2.0,2.0,2,,,0.0,0,2.0,,1,0.0,2.0,,2.0,2.0,0.0,2.0,,,2.0,,,2.0,0.0,2.0,2,,0.0,,,,1.0,,,,112,8,1.412719891745602,0.09574018218331118
,1,3.0,2,2,3.0,3.0,3.0,2.0,2.0,3.0,3.0,0,,2,3.0,,3.0,3.0,2,3.0,3.0,3.0,3.0,0.0,2,2,3.0,,0.0,2.0,3.0,3.0,0.0,2.0,3.0,3.0,3.0,0.0,0,3.0,3.0,2,,0.0,3.0,3,2.0,0.0,2,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,1,3.0,3.0,3.0,3.0,,,0.0,0.0,3.0,113,8,1.6057068741893645,-0.20373458558510202
,0,2.0,2,1,,,2.0,0.0,2.0,2.0,2.0,1,,2,2.0,0.0,2.0,2.0,1,0.0,2.0,,2.0,,0,2,,1.0,,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,,2,2.0,2.0,1,,,1.0,2,2.0,,1,2.0,2.0,0.0,0.0,2.0,,2.0,0.0,2.0,2.0,,,2.0,0.0,2.0,1,,,,,0.0,,,,2.0,114,8,1.4088471849865951,0.012320233092407274
